update_date,open,high,low,close,volume,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2016-06-03,338.06,345.95,337.32,341.33,1186878.0,337.86,369.7,414.25,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,-0.013377240954,0.0284796495332,0.0286757675408,0.0252340305483,0.0208318710346,0,0,0,0,0,-0.3863424283,0.0102181427641,-0.00394770208818,0.142421248818
2016-06-06,344.05,360.12,343.01,359.75,1910010.0,341.33,347.45,384.56,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,0.0102181427641,0.0283926150474,0.0287040867596,0.025174587165,0.0208393093054,1,0,0,0,0,-0.3863424283,0.0525595945088,-0.020306001373,0.122115247445
2016-06-07,360.1,366.81,357.16,361.84,1493584.0,359.75,359.75,382.06,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,0.0525595945088,0.0273383887999,0.0292393531719,0.0257010706842,0.0211706086284,1,0,0,0,0,-0.3863424283,0.00579277940211,-0.00223799646081,0.119877250984
2016-06-08,361.57,366.18,354.62,358.62,1405712.0,361.84,361.84,381.48,471.88,471.88,471.88,336.57,336.57,336.57,298.2,284.38,0.00579277940211,0.0274014274521,0.029088627746,0.0255621071117,0.0211729365446,0,0,0,0,0,-0.3863424283,-0.00893879310537,0.0034534350344,0.123330686018
2016-06-13,357.38,371.63,355.51,365.3,1479658.0,358.62,361.84,380.6,471.88,471.88,471.88,337.86,336.57,336.57,298.2,284.38,-0.00893879310537,0.0274345378983,0.0290639524959,0.0254686520572,0.0211683945611,1,0,0,0,0,-0.3863424283,0.018455601737,-0.00713018199081,0.116200504028
2016-06-14,364.52,369.01,348.13,348.62,1785494.0,365.3,365.3,380.6,471.88,471.88,471.88,337.86,336.57,336.57,298.51,284.38,0.018455601737,0.0270063361144,0.0289694478363,0.0254494413813,0.0211400828204,0,0,0,0,0,-0.3863424283,-0.0467364300145,0.0180562658619,0.134256769889
2016-06-15,349.39,354.71,348.08,352.57,1046480.0,348.62,365.3,380.6,471.88,471.88,471.88,337.86,336.57,336.57,302.68,284.38,-0.0467364300145,0.0282601234896,0.0294125535267,0.0259124491121,0.0213858510124,0,0,0,0,0,-0.3863424283,0.0112666803112,-0.0043527966303,0.129903973259
2016-06-16,354.78,363.95,352.61,358.33,1288242.0,352.57,365.3,380.6,471.88,471.88,471.88,337.86,336.57,336.57,304.04,284.38,0.0112666803112,0.0282962394495,0.029017023475,0.0259012407614,0.0213891764355,0,0,0,0,0,-0.3863424283,0.0162051654269,-0.00626074296203,0.123643230297
2016-06-17,357.67,364.89,353.47,364.54,1365892.0,358.33,365.3,369.7,471.88,471.88,471.88,337.86,336.57,336.57,310.26,284.38,0.0162051654269,0.0261926265276,0.0288626818177,0.0259412542559,0.0214140678072,0,0,0,0,0,-0.3863424283,0.017181935272,-0.00663811059586,0.117005119701
2016-06-20,365.47,366.43,360.32,361.83,1164404.0,364.54,365.3,369.7,471.88,471.88,471.88,337.86,336.57,336.57,310.26,284.38,0.017181935272,0.0252586966148,0.0289108271136,0.0257142658781,0.0213990563957,0,0,0,0,0,-0.3863424283,-0.00746179653353,0.00288280859224,0.119887928294
2016-06-21,360.86,370.86,360.86,366.05,1189326.0,361.83,365.3,369.7,471.88,471.88,471.88,341.33,336.57,336.57,310.26,284.38,-0.00746179653353,0.0251062700861,0.0288715093922,0.0257177619427,0.0214037745067,1,0,0,0,0,-0.3863424283,0.0115954478294,-0.00447981347163,0.115408114822
2016-06-22,365.94,379.73,364.17,378.32,1745126.0,366.05,366.05,366.05,471.88,471.88,471.88,348.62,336.57,336.57,310.26,284.38,0.0115954478294,0.0247103310888,0.028832452348,0.0255938222289,0.0214156237298,1,1,0,0,0,-0.3863424283,0.032970462243,-0.0127378884451,0.102670226377
2016-06-23,378.68,383.44,376.6,379.52,1259354.0,378.32,378.32,378.32,471.88,471.88,471.88,348.62,336.57,336.57,310.26,284.38,0.032970462243,0.021124061939,0.0283969005156,0.0257836755517,0.0212795160392,1,1,0,0,0,-0.3863424283,0.00316689803368,-0.00122350707651,0.1014467193
2016-06-24,380.51,385.27,372.9,376.54,1642808.0,379.52,379.52,379.52,471.88,471.88,471.88,348.62,336.57,336.57,310.26,284.38,0.00316689803368,0.0209424817404,0.0283938328147,0.0257822536386,0.0212760891724,0,0,0,0,0,0.293744050414,-0.00788301307274,-0.00231558818945,0.0991311311109
2016-06-27,377.97,402.38,377.97,402.37,1944858.0,376.54,379.52,379.52,471.88,471.88,471.88,348.62,337.86,336.57,314.81,284.38,-0.00788301307274,0.0200511457381,0.0279627403078,0.0257872371385,0.021283556197,1,1,0,0,0,0.343886670793,0.0663477800259,0.0228161171876,0.121947248298
2016-06-28,403.31,413.85,398.58,410.06,1946492.0,402.37,402.37,402.37,471.88,471.88,471.88,348.62,337.86,336.57,315.52,284.38,0.0663477800259,0.0242270822135,0.0292573141526,0.026552005336,0.0217241575755,1,1,0,0,0,0.343886670793,0.0189314271325,0.00651026544994,0.128457513748
2016-06-29,410.2,415.16,403.88,410.05,1570156.0,410.06,410.06,410.06,471.88,471.88,471.88,352.57,337.86,336.57,315.52,284.38,0.0189314271325,0.0243103656879,0.0293510773818,0.026545700606,0.0217043556226,0,0,0,0,0,0.362538479663,-2.43869724805e-05,-8.84121592667e-06,0.128448672532
2016-06-30,408.56,422.08,407.59,419.51,1964954.0,410.05,410.06,410.06,471.88,471.88,471.88,358.33,337.86,336.57,317.84,284.38,-2.43869724805e-05,0.0240852502172,0.02934862712,0.0264692979211,0.0216739424135,1,1,0,0,0,0.300116699361,0.022808260043,0.00684513972226,0.135293812255
2016-07-01,419.78,422.1,403.86,411.87,1851860.0,419.51,419.51,419.51,471.88,471.88,471.88,361.83,337.86,336.57,321.44,284.38,0.022808260043,0.0238733376257,0.0294336486658,0.0265422769095,0.0217313020565,0,0,0,0,0,0.300116699361,-0.0183795979478,-0.00551602427167,0.129777787983
2016-07-04,411.16,428.86,411.16,427.89,2255448.0,411.87,419.51,419.51,471.88,471.88,471.88,361.83,337.86,336.57,322.02,284.38,-0.0183795979478,0.0247419550453,0.0295043720391,0.0266119637583,0.0217676789977,1,1,0,0,0,0.302323850708,0.0381583876258,0.0115361906838,0.141313978667
2016-07-05,428.96,437.19,413.42,430.57,2574832.0,427.89,427.89,427.89,471.88,471.88,471.88,366.05,341.33,336.57,325.51,284.38,0.0381583876258,0.0249458159087,0.0297677388844,0.0268499028918,0.021886308985,1,1,0,0,0,0.302323850708,0.00624375907215,0.00188763728558,0.143201615952
2016-07-06,428.15,428.15,411.49,417.15,2526802.0,430.57,430.57,430.57,471.88,471.88,471.88,376.54,348.62,336.57,331.19,284.38,0.00624375907215,0.0249749915625,0.0297687883864,0.0268401888275,0.0218759477654,0,0,0,0,0,0.2947037258,-0.0316640429275,-0.00933151142462,0.133870104528
2016-07-07,413.95,427.54,408.9,415.75,2297246.0,417.15,430.57,430.57,471.88,471.88,471.88,376.54,348.62,336.57,331.19,284.38,-0.0316640429275,0.024807525398,0.0300822906566,0.0268782315577,0.0219263440088,0,0,0,0,0,0.292520926998,-0.00336175127505,-0.000983382599312,0.132886721929
2016-07-08,415.49,420.32,405.26,419.14,2314572.0,415.75,430.57,430.57,471.88,471.88,471.88,376.54,348.62,336.57,333.9,284.38,-0.00336175127505,0.0249229637373,0.0298994076502,0.0268202970622,0.0218368528621,0,0,0,0,0,0.292520926998,0.00812087491876,0.00237552585927,0.135262247788
2016-07-11,420.45,421.47,407.83,417.95,1807454.0,419.14,430.57,430.57,471.88,471.88,471.88,402.37,348.62,336.57,333.9,284.38,0.00812087491876,0.0246411030297,0.0291315198861,0.0268118143978,0.0218372932392,0,0,0,0,0,0.292520926998,-0.00284318484663,-0.000831691066962,0.134430556721
2016-07-12,420.3,440.92,416.32,440.51,2315144.0,417.95,430.57,430.57,471.88,471.88,471.88,410.05,348.62,336.57,333.9,284.38,-0.00284318484663,0.0246164521114,0.029012390914,0.0268127961305,0.0218123113538,1,1,0,0,0,0.292520926998,0.052571338449,0.0153782166566,0.149808773377
2016-07-13,442.62,452.66,437.24,443.97,2113782.0,440.51,440.51,440.51,471.88,471.88,471.88,410.05,352.57,336.57,336.57,284.38,0.052571338449,0.0232409193692,0.0297909668364,0.0272789521113,0.0220687485929,1,1,0,0,0,0.292520926998,0.00782384598771,0.00228863868101,0.152097412058
2016-07-14,445.57,451.44,438.49,450.62,1637996.0,443.97,443.97,443.97,471.88,471.88,471.88,411.87,358.33,336.57,336.57,284.38,0.00782384598771,0.0232570232574,0.0296111511248,0.0272616862342,0.0220617430778,1,1,0,0,0,0.297583288173,0.0148674196954,0.0044242956396,0.156521707698
2016-07-15,446.88,450.21,440.72,447.6,1410962.0,450.62,450.62,450.62,471.88,471.88,471.88,411.87,361.83,336.57,336.57,284.38,0.0148674196954,0.0232447762921,0.0292314404102,0.0272134135801,0.0220736154792,0,0,0,0,0,0.315427294535,-0.00672443583947,-0.00212107060412,0.154400637094
2016-07-18,447.37,447.37,416.85,416.86,2105372.0,447.6,450.62,450.62,471.88,471.88,471.88,415.75,361.83,336.57,336.57,284.38,-0.00672443583947,0.0235476658112,0.0291547027957,0.0270254058458,0.0220546225379,0,0,0,0,0,0.315388700169,-0.0711495424242,-0.0224397617028,0.131960875391
2016-07-19,417.24,420.03,405.41,409.72,1633788.0,416.86,450.62,450.62,471.88,471.88,471.88,415.75,366.05,336.57,336.57,284.38,-0.0711495424242,0.0295994394081,0.0299511786887,0.0280013218839,0.0226298068787,-1,0,0,0,0,0.315388700169,-0.0172764344452,-0.00544879220322,0.126512083188
2016-07-20,409.53,413.39,405.06,409.21,1203672.0,409.72,450.62,450.62,470.81,471.88,471.88,409.72,376.54,336.57,336.57,284.38,-0.0172764344452,0.0300679120392,0.0295032451771,0.0280455404821,0.0226239572692,-1,0,0,0,0,0.315388700169,-0.0012455278618,-0.000392825413357,0.126119257775
2016-07-21,408.66,433.11,404.03,431.91,1875976.0,409.21,450.62,450.62,468.12,471.88,471.88,409.21,376.54,336.57,336.57,284.38,-0.0012455278618,0.0293966510138,0.0295035911702,0.0280354368187,0.0225992352266,0,0,0,0,0,0.315388700169,0.0539887614998,0.0170274453132,0.143146703088
2016-07-22,430.71,433.6,410.98,412.94,2045338.0,431.91,450.62,450.62,458.31,471.88,471.88,409.21,376.54,336.57,336.57,284.38,0.0539887614998,0.0314524049333,0.0303814463005,0.0284792159902,0.0229117512538,0,0,0,0,0,0.315388700169,-0.0449149292496,-0.0141656611542,0.128981041934
2016-07-25,412.66,428.25,411.47,425.28,1801578.0,412.94,450.62,450.62,458.31,471.88,471.88,409.21,402.37,336.57,336.57,284.38,-0.0449149292496,0.0333729500088,0.0303825529114,0.0288243217116,0.0231306183685,0,0,0,0,0,0.315388700169,0.0294454715681,0.00928676900374,0.138267810937
2016-07-26,424.97,428.58,417.67,428.25,1496368.0,425.28,450.62,450.62,458.31,471.88,471.88,409.21,409.21,336.57,336.57,284.38,0.0294454715681,0.0306926770923,0.0302776522101,0.0289058730293,0.0230508623415,0,0,0,0,0,0.315388700169,0.00695936167935,0.00219490403406,0.140462714971
2016-07-27,429.44,448.26,428.46,448.26,2396156.0,428.25,450.62,450.62,458.31,471.88,471.88,409.21,409.21,336.57,336.57,284.38,0.00695936167935,0.0304768519096,0.0301103207583,0.0288352039324,0.0230517169251,0,0,0,0,0,0.315388700169,0.0456662840115,0.0144026299559,0.154865344927
2016-07-28,450.6,456.15,444.0,455.09,1986994.0,448.26,450.62,450.62,450.62,471.88,471.88,409.21,409.21,336.57,336.57,284.38,0.0456662840115,0.0319791415569,0.0303485453035,0.0291642670226,0.0232656455221,1,1,1,0,0,0.315388700169,0.0151217803727,0.00476923865599,0.159634583583
2016-07-29,456.81,457.87,440.08,442.55,1937208.0,455.09,455.09,455.09,455.09,471.88,471.88,409.21,409.21,336.57,336.57,284.38,0.0151217803727,0.0317926042234,0.0298338900489,0.0290365637515,0.0232475475661,0,0,0,0,0,0.315388700169,-0.0279417491736,-0.00881251195231,0.150822071631
2016-08-01,441.77,467.56,441.77,466.33,2289346.0,442.55,455.09,455.09,455.09,471.88,471.88,409.21,409.21,336.57,336.57,284.38,-0.0279417491736,0.0322170495709,0.0299783066903,0.0290663980633,0.0231237918407,1,1,1,0,0,0.415076081637,0.0523400855941,0.0217251176409,0.172547189272
2016-08-02,464.74,468.63,459.1,465.47,1511860.0,466.33,466.33,466.33,466.33,471.88,471.88,409.21,409.21,336.57,336.57,284.38,0.0523400855941,0.0331601409279,0.0299244013172,0.0292910239185,0.0233050938516,0,0,0,0,0,0.415076081637,-0.00184589020002,-0.000766184871357,0.171781004401
2016-08-03,466.46,466.53,458.5,463.26,1273340.0,465.47,466.33,466.33,466.33,471.88,471.88,409.21,409.21,336.57,336.57,284.38,-0.00184589020002,0.0331845301466,0.0298980903931,0.0292606945213,0.0232962049138,0,0,0,0,0,0.416791128647,-0.00475919626019,-0.00198359078074,0.16979741362
2016-08-04,462.62,463.81,442.98,451.23,1931348.0,463.26,466.33,466.33,466.33,471.88,471.88,412.94,409.21,336.57,336.57,284.38,-0.00475919626019,0.0321977461563,0.0281883398537,0.0290975891466,0.0232989561316,0,0,0,0,0,0.416791128647,-0.0263112642135,-0.0109663015077,0.158831112112
2016-08-05,451.38,472.93,450.59,470.11,2256802.0,451.23,466.33,466.33,466.33,471.88,471.88,412.94,409.21,336.57,336.57,284.38,-0.0263112642135,0.0329213242033,0.0284177080886,0.0290947609855,0.0233795997298,1,1,1,0,0,0.416791128647,0.0409895225384,0.0170840693615,0.175915181474
2016-08-08,468.96,479.59,468.71,478.51,1601350.0,470.11,470.11,470.11,470.11,471.88,471.88,425.28,409.21,336.57,336.57,284.38,0.0409895225384,0.0339376065773,0.0288356937701,0.0293307945937,0.0235093692626,1,1,1,1,1,0.416791128647,0.0177103994426,0.00738153737248,0.183296718846
2016-08-09,478.47,485.24,468.35,475.79,1870438.0,478.51,478.51,478.51,478.51,478.51,478.51,428.25,409.21,336.57,336.57,284.38,0.0177103994426,0.0339752520293,0.0285305238385,0.0292159935896,0.0235365247717,0,0,0,0,0,0.424411221244,-0.00570052890236,-0.00241936843319,0.180877350413
2016-08-10,474.55,478.16,460.08,464.76,2188334.0,475.79,478.51,478.51,478.51,478.51,478.51,442.55,409.21,336.57,336.57,284.38,-0.00570052890236,0.0322975595167,0.0282305502353,0.0291664969438,0.0235418104245,0,0,0,0,0,0.612640391829,-0.0234554370992,-0.014369748175,0.166507602238
2016-08-11,462.89,466.43,447.75,450.78,2120014.0,464.76,478.51,478.51,478.51,478.51,478.51,442.55,409.21,336.57,336.57,284.38,-0.0234554370992,0.0328477559015,0.0284544396827,0.0290552224067,0.0235757306527,0,0,0,0,0,0.612640391829,-0.0305417277055,-0.0187110960286,0.147796506209
2016-08-12,448.64,452.14,443.8,447.42,1617550.0,450.78,478.51,478.51,478.51,478.51,478.51,442.55,409.21,336.57,336.57,284.38,-0.0305417277055,0.0334954787394,0.0282088145985,0.0291066376659,0.0236817545703,0,0,0,0,0,0.612640391829,-0.00748166482537,-0.00458357007014,0.143212936139
2016-08-15,443.07,443.07,427.21,434.22,2262824.0,447.42,478.51,478.51,478.51,478.51,478.51,447.42,409.21,336.57,336.57,284.38,-0.00748166482537,0.0335039277406,0.0277499279204,0.0290916499627,0.0236858183724,-1,0,0,0,0,0.612640391829,-0.0299464326777,-0.0183463942495,0.12486654189
2016-08-16,434.54,449.49,431.67,445.78,2028904.0,434.22,478.51,478.51,478.51,478.51,478.51,434.22,409.21,336.57,336.57,284.38,-0.0299464326777,0.0299816208894,0.027991226547,0.0292075358934,0.0237627452089,0,0,0,0,0,0.612640391829,0.026274238672,0.016096659875,0.140963201765
2016-08-17,444.61,451.48,432.22,432.86,1953260.0,445.78,478.51,478.51,478.51,478.51,478.51,434.22,409.21,336.57,336.57,284.38,0.026274238672,0.0300861841081,0.0280403609342,0.0292461969648,0.0238291239032,-1,0,0,0,0,0.612640391829,-0.0294112066917,-0.0180184931917,0.122944708573
2016-08-18,433.48,445.65,429.55,441.19,2175722.0,432.86,478.51,478.51,478.51,478.51,478.51,432.86,412.94,336.57,336.57,284.38,-0.0294112066917,0.0310006581956,0.0270530374895,0.0289002703991,0.0238819941719,0,0,0,0,0,0.612640391829,0.0190612715783,0.0116777048885,0.134622413461
2016-08-19,440.72,449.11,434.17,447.14,1928726.0,441.19,478.51,478.51,478.51,478.51,478.51,432.86,412.94,336.57,336.57,284.38,0.0190612715783,0.0288768417148,0.0270838551472,0.0289556746176,0.0239158230559,0,0,0,0,0,0.612640391829,0.0133961230175,0.00820700605441,0.142829419516
2016-08-22,446.51,450.68,442.4,444.86,1611468.0,447.14,478.51,478.51,478.51,478.51,478.51,432.86,425.28,337.86,336.57,284.38,0.0133961230175,0.0268638910089,0.0268514529156,0.0286954652316,0.0239207412566,0,0,0,0,0,0.612640391829,-0.00511211875653,-0.00313189043807,0.139697529078
2016-08-23,444.41,457.82,442.47,456.44,1626336.0,444.86,475.79,478.51,478.51,478.51,478.51,432.86,428.25,337.86,336.57,284.38,-0.00511211875653,0.0262438600197,0.026875604665,0.0287031379144,0.023915681728,0,0,0,0,0,0.612640391829,0.0256976306409,0.0157434065049,0.155440935583
2016-08-24,456.88,460.64,451.92,456.09,1401356.0,456.44,464.76,478.51,478.51,478.51,478.51,432.86,432.86,337.86,336.57,284.38,0.0256976306409,0.0267504043643,0.0269874869359,0.0288051776863,0.023898863604,0,0,0,0,0,0.612640391829,-0.000767098105625,-0.000469955284001,0.154970980299
2016-08-25,456.01,458.14,429.35,441.87,2656324.0,456.09,456.44,478.51,478.51,478.51,478.51,432.86,432.86,337.86,336.57,284.38,-0.000767098105625,0.024814562681,0.0269458001595,0.0288037957968,0.0238925086503,0,0,0,0,0,0.612640391829,-0.0316744372913,-0.0194050396731,0.135565940625
2016-08-26,441.89,442.78,430.42,430.72,2009952.0,441.87,456.44,478.51,478.51,478.51,478.51,432.86,432.86,337.86,336.57,284.38,-0.0316744372913,0.0255936167178,0.0272993047326,0.0289673731766,0.0239870306233,-1,-1,0,0,0,0.612640391829,-0.0255574941533,-0.0156575532322,0.119908387393
2016-08-29,430.2,430.2,418.75,420.21,2257586.0,430.72,456.44,478.51,478.51,478.51,478.51,430.72,430.72,337.86,336.57,284.38,-0.0255574941533,0.025469093452,0.0275557374842,0.0290680758496,0.024060430597,-1,-1,0,0,0,0.612640391829,-0.0247036406972,-0.0151344481164,0.104773939277
2016-08-30,421.82,424.93,413.29,416.54,1904520.0,420.21,456.44,478.51,478.51,478.51,478.51,420.21,420.21,341.33,336.57,284.38,-0.0247036406972,0.0225832570803,0.0277139169718,0.0291147938096,0.0241297594187,-1,-1,0,0,0,-0.298099038036,-0.0087720909082,0.0026149518613,0.107388891138
2016-08-31,418.33,419.48,408.53,410.32,2023608.0,416.54,456.44,478.51,478.51,478.51,478.51,416.54,416.54,348.62,336.57,284.38,-0.0087720909082,0.0225821091669,0.0277458846054,0.0291273211262,0.02413697681,-1,-1,0,0,0,-0.29976048363,-0.0150451523299,0.00450994213868,0.111898833277
2016-09-01,409.8,416.62,405.57,414.65,1764386.0,410.32,456.44,478.51,478.51,478.51,478.51,410.32,410.32,348.62,336.57,284.38,-0.0150451523299,0.02267998993,0.0270769865598,0.0291697000214,0.024152123132,0,0,0,0,0,-0.338290588883,0.0104974478162,-0.00355118780351,0.108347645473
2016-09-02,414.68,428.59,413.19,416.48,2200790.0,414.65,456.44,478.51,478.51,478.51,478.51,410.32,410.32,348.62,336.57,284.38,0.0104974478162,0.0224430324951,0.0270943966836,0.0290646170334,0.0241608195124,0,0,0,0,0,-0.338430230696,0.00440365034904,-0.00149032840353,0.10685731707
2016-09-05,417.42,425.33,413.69,415.66,2040434.0,416.48,456.44,478.51,478.51,478.51,478.51,410.32,410.32,348.62,336.57,284.38,0.00440365034904,0.0199118102869,0.0270555634953,0.0285832643912,0.0241593434551,0,0,0,0,0,-0.338430230696,-0.00197082285533,0.000666986033589,0.107524303103
2016-09-06,416.59,426.94,414.62,421.03,1912632.0,415.66,456.44,475.79,478.51,478.51,478.51,410.32,410.32,348.62,336.57,284.38,-0.00197082285533,0.0191470579295,0.026979707125,0.0285093053404,0.0241421749108,0,0,0,0,0,-0.338430230696,0.01283647166,-0.00434425006522,0.103180053038
2016-09-07,421.12,422.33,403.53,404.46,2412118.0,421.03,456.09,464.76,478.51,478.51,478.51,410.32,410.32,352.57,336.57,284.38,0.01283647166,0.0196571980072,0.0262359711464,0.0285355666168,0.0241166635146,-1,-1,0,0,0,-0.338430230696,-0.0401512459575,0.0135883954321,0.11676844847
2016-09-08,404.15,408.55,399.27,405.02,1768198.0,404.46,441.87,456.44,478.51,478.51,478.51,404.46,404.46,358.33,336.57,284.38,-0.0401512459575,0.0207562126963,0.0267998929837,0.0287112248531,0.0242863985429,0,0,0,0,0,-0.338430230696,0.0013836045099,-0.000468253593477,0.116300194877
2016-09-09,404.16,406.47,398.59,405.05,1417552.0,405.02,430.72,456.44,478.51,478.51,478.51,404.46,404.46,361.83,336.57,284.38,0.0013836045099,0.0200622763896,0.0267376781024,0.0284249482188,0.0241915511366,0,0,0,0,0,-0.389236351524,7.40676731974e-05,-2.88298308812e-05,0.116271365046
2016-09-12,405.43,408.42,393.31,394.68,1933114.0,405.05,421.03,456.44,478.51,478.51,478.51,404.46,404.46,361.83,336.57,284.38,7.40676731974e-05,0.0200911845948,0.0266646016559,0.0283590396109,0.0241914012449,-1,-1,0,0,0,-0.389236351524,-0.0259352062875,0.0100949250714,0.126366290117
2016-09-13,405.47,405.47,385.21,390.0,1649378.0,394.68,421.03,456.44,478.51,478.51,478.51,394.68,394.68,366.05,336.57,284.38,-0.0259352062875,0.0198473204479,0.0268786393741,0.0280610931656,0.0242466444687,-1,-1,0,0,0,-0.389236351524,-0.0119285708653,0.00464303340249,0.13100932352
2016-09-14,390.61,392.27,386.84,389.61,1156638.0,390.0,421.03,456.44,478.51,478.51,478.51,390.0,390.0,376.54,336.57,284.38,-0.0119285708653,0.0184941580067,0.0268996784394,0.0277564574626,0.0242641487543,-1,-1,0,0,0,-0.380948709882,-0.00100050033358,0.000381139311315,0.131390462831
2016-09-19,382.61,390.65,382.61,389.43,1057390.0,389.61,421.03,456.44,478.51,478.51,478.51,389.61,389.61,376.54,336.57,284.38,-0.00100050033358,0.0177320082288,0.0265720800514,0.0277565794982,0.0242617703636,-1,-1,0,0,0,-0.385667022314,-0.000462107217095,0.000178219514407,0.131568682346
2016-09-20,388.8,398.09,388.52,393.26,1518074.0,389.43,421.03,456.44,478.51,478.51,478.51,389.43,389.43,376.54,336.57,284.38,-0.000462107217095,0.0168372435431,0.0265700139364,0.0277542228197,0.0242603914726,0,0,0,0,0,-0.413915054753,0.0097868391584,-0.00405092006611,0.127517762279
2016-09-21,393.27,396.5,390.61,394.36,1155100.0,393.26,421.03,456.44,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,0.0097868391584,0.0166338219232,0.0265742410523,0.0274346272817,0.0242589845743,0,0,0,0,0,-0.431677598039,0.00279322697543,-0.00120577351153,0.126311988768
2016-09-22,394.37,415.13,393.92,403.17,2280814.0,394.36,421.03,456.44,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,0.00279322697543,0.0167599860082,0.0251422133509,0.0272030277846,0.0241670372122,0,0,0,0,0,-0.431677598039,0.0220941115202,-0.00953753299186,0.116774455776
2016-09-23,405.46,409.59,403.08,408.72,1328634.0,403.17,405.05,456.09,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,0.0220941115202,0.0164168671393,0.0251865671043,0.0271755785582,0.024192515169,1,0,0,0,0,-0.431677598039,0.0136720157955,-0.00590190293893,0.110872552837
2016-09-26,408.65,414.39,403.07,406.26,1646734.0,408.72,408.72,441.87,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,0.0136720157955,0.0169765411923,0.0252509304249,0.0269698063358,0.0241993449446,0,0,0,0,0,-0.431677598039,-0.00603697629693,0.00260602742728,0.113478580264
2016-09-27,406.38,406.74,396.2,400.66,1387482.0,406.26,408.72,430.72,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,-0.00603697629693,0.0158235453663,0.025082304155,0.0266060602708,0.0241898743043,0,0,0,0,0,-0.431677598039,-0.0138801613721,0.0059917547215,0.119470334986
2016-09-28,400.16,407.57,397.92,407.41,1214562.0,400.66,408.72,421.03,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,-0.0138801613721,0.0151970881195,0.0250347291877,0.0265897012112,0.0242036459211,0,0,0,0,0,-0.431677598039,0.0167068620388,-0.00721197807567,0.11225835691
2016-09-29,407.71,420.13,406.22,407.63,1815790.0,407.41,408.72,421.03,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,0.0167068620388,0.0149925781531,0.0246236684971,0.0261443134987,0.0242172940913,0,0,0,0,0,-0.431677598039,0.000539850817979,-0.000233041504405,0.112025315406
2016-09-30,407.24,408.8,396.3,398.2,1130954.0,407.63,408.72,421.03,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,0.000539850817979,0.0149006939108,0.0246069500602,0.0261138879424,0.0241522131588,0,0,0,0,0,-0.431677598039,-0.0234055085802,0.0101036337248,0.122128949131
2016-10-10,398.62,406.72,391.59,406.24,1311054.0,398.2,408.72,421.03,478.51,478.51,478.51,389.43,389.43,389.43,336.57,284.38,-0.0234055085802,0.0154212295349,0.0244546480304,0.0251297585774,0.0242167314542,0,0,0,0,0,-0.431677598039,0.0199897263263,-0.00862911704598,0.113499832085
2016-10-11,407.82,415.6,405.93,415.6,1587730.0,406.24,408.72,421.03,478.51,478.51,478.51,393.26,389.43,389.43,336.57,288.11,0.0199897263263,0.0159469850639,0.0245981763687,0.0251963025265,0.0242341603065,1,0,0,0,0,-0.431677598039,0.0227791412687,-0.00983324498826,0.103666587096
2016-10-12,415.68,422.67,411.84,420.89,1696480.0,415.6,415.6,421.03,478.51,478.51,478.51,394.36,389.43,389.43,336.57,289.67,0.0227791412687,0.016783587134,0.0247563765306,0.0252925044602,0.0242666772372,1,0,0,0,0,-0.431677598039,0.0126482576567,-0.00545996948463,0.0982066176117
2016-10-13,420.88,421.97,415.73,419.83,1323442.0,420.89,420.89,421.03,478.51,478.51,478.51,398.2,389.43,389.43,336.57,289.67,0.0126482576567,0.0170148352444,0.0248084483086,0.0251119302942,0.0242699993606,0,0,0,0,0,-0.431677598039,-0.00252164944735,0.00108853957653,0.0992951571882
2016-10-14,419.53,437.38,416.79,430.63,1868554.0,419.83,420.89,420.89,478.51,478.51,478.51,398.2,389.43,389.43,336.57,293.67,-0.00252164944735,0.0167796579623,0.023834523459,0.0249306137003,0.0242661624839,1,1,0,0,0,-0.431677598039,0.0253993852966,-0.0109643456365,0.0883308115518
2016-10-17,428.75,438.4,428.75,434.38,1537802.0,430.63,430.63,430.63,478.51,478.51,478.51,398.2,389.43,389.43,336.57,293.67,0.0253993852966,0.0148438416671,0.0240493572752,0.025031833325,0.0243083848395,1,1,0,0,0,-0.431677598039,0.00867047431318,-0.00374284952537,0.0845879620264
2016-10-18,433.21,433.93,424.3,430.03,1426668.0,434.38,434.38,434.38,478.51,478.51,478.51,398.2,389.43,389.43,336.57,298.2,0.00867047431318,0.0148879584978,0.0239954510625,0.0246034595846,0.0243126003793,0,0,0,0,0,0.454354251424,-0.0100647533483,-0.00457296347335,0.080014998553
