一德期货,万达期货,三五九,上海东亚,上海东方,上海东证,上海中期,上海久恒,上海五矿,上海众鑫,上海南都,上海大陆,上海恒洋,上海普民,上海浙石,上海良茂,上海通联,上海金城,上海金源,上海金鹏,东兴期货,东吴期货,东方汇金,东海期货,东航期货,东证期货,东银期货,中信建投,中信新际,中信期货,中信汇理,中化物产,中原期货,中国国际,中大期货,中天期货,中山期货,中州期货,中投期货,中晟期货,中期嘉合,中期期货,中电投,中粮期货,中航期货,中融汇信,中衍期货,中证期货,中诚期货,中谷期货,中财期货,中辉期货,中金期货,中钢期货,中铝国贸,中银国际,乾坤期货,云南国资,云晨期货,五矿实达,五矿期货,五矿海勤,五矿经易,京都期货,信达期货,倍特期货,先融期货,光大期货,兴业期货,兴证期货,冠通期货,创元期货,北京中期,北京首创,北方期货,华信万达,华元期货,华创期货,华安期货,华泰期货,华泰长城,华煜期货,华联期货,华融期货,华西期货,华证期货,华金期货,华鑫期货,华闻期货,华龙期货,南华期货,南粤期货,南证期货,同信久恒,和合期货,和融期货,四川天元,国信期货,国元安泰,国元期货,国元海勤,国富期货,国投安信,国投期货,国民期货,国泰君安,国海良时,国联期货,国贸期货,国都期货,国金期货,国际期货,大华期货,大地期货,大有期货,大越期货,大连良运,大通期货,天富期货,天津金谷,天琪期货,天风期货,天鸿期货,宁波杉立,安信期货,安徽华物,安粮期货,宏源期货,宝利华,宝城期货,山东泉鑫,山西三立,山西物产,山金期货,平安期货,广发期货,广州期货,广晟期货,广永期货,建信期货,建证期货,弘业期货,弘信期货,德盛期货,德邦期货,徽商期货,恒泰期货,成都倍特,招商期货,招金期货,摩根大通,新天期货,新晟期货,新湖期货,新疆天利,新纪元,方正中期,方正期货,无锡国联,晟鑫期货,株冶火炬,株冶集团,格林大华,格林期货,民安期货,民生期货,永安期货,汇鑫期货,江南期货,江海汇鑫,江苏东华,江苏弘业,江苏文峰,江苏苏物,江西瑞奇,河北恒银,河南万达,津投期货,浙商期货,浙新世纪,浙江中大,浙江大地,浙江大越,浙江天地,浙江天马,浙江新华,浙江永安,浙江良时,浙江金达,浙江金迪,海南星海,海富期货,海航东银,海航期货,海证期货,海通期货,深圳金汇,深圳金牛,混沌天成,渤海期货,湖南大有,湖南泰阳,湘财祈年,烟台中州,珠江期货,瑞达期货,瑞龙期货,甘肃陇达,申万期货,盛达期货,神华期货,福能期货,科信期货,紫金矿业,红塔期货,经易期货,美尔雅,苏州中辰,英大期货,葫芦岛锌,西南期货,西部期货,象屿期货,豫粮期货,财富期货,财达期货,辽宁中期,迈科期货,通惠期货,道通期货,重庆先融,金信期货,金元期货,金友期货,金川集团,金昌期货,金瑞期货,金石期货,金鹏期货,鑫国联,鑫德投资,铜冠金源,银建期货,银河期货,锌业股份,锦泰期货,长城伟业,长安期货,长江期货,陕西长安,集成利,集成期货,青铜峡,首创京都,鲁能金穗,鲁证期货,鸿海期货,鼎鑫期货
-302,-2910,0,9724,0,0,-781,0,0,0,0,0,0,0,-2,0,0,0,0,0,298,0,0,15,0,3929,0,0,10652,2134,0,0,0,-6819,0,0,0,0,393,0,0,0,0,388,0,6062,-250,0,0,0,0,-9632,0,-2643,0,0,0,0,0,0,-9696,0,0,0,0,0,0,14276,0,0,995,1007,0,-1026,0,0,0,0,-4926,0,420,0,0,0,60,0,0,-8375,2583,0,3245,0,0,1426,0,0,0,0,0,0,0,0,0,0,0,2339,-5188,0,25,0,-310,0,0,-4081,-3110,0,0,0,0,0,0,0,0,70,0,0,888,-30,0,0,0,0,0,0,0,2209,404,0,666,0,0,2788,0,0,0,1827,0,-5313,0,0,0,0,50,0,0,0,-3318,0,0,0,0,0,-2986,0,0,0,7301,0,0,1188,0,0,0,0,0,0,0,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,-3484,0,0,0,0,0,0,0,0,0,0,0,-1369,0,0,0,0,0,0,-8980,0,0,0,0,0,-3686,0,0,-1131,0,0,-7578,0,-2874,0,0,0,0,0,0,4387,0,2661,0,0,-912,0,-664,0,0,0,0,-2117,0,0,0,0,0,0,-668,0,0
1195,-2808,0,9082,0,0,-401,0,0,0,0,0,0,0,-5,0,0,0,0,0,-207,0,1017,0,0,4493,0,0,9137,-1486,0,0,0,-4706,0,0,0,0,391,0,0,0,0,-142,0,3631,-200,0,0,0,0,-9774,0,-1237,0,-2088,0,0,-388,0,-8924,0,0,0,0,0,0,17556,0,0,647,0,0,-1027,0,0,0,0,0,0,329,0,0,0,242,0,0,0,0,0,2188,0,0,2432,0,0,0,0,0,0,0,0,0,0,0,1452,-5597,0,25,0,-532,0,0,-2245,-537,0,0,0,0,0,0,0,1869,70,0,0,0,1208,0,0,0,0,0,0,0,1738,400,0,865,0,0,5043,0,0,0,4144,0,-4968,0,0,0,0,50,0,0,0,-1717,0,0,0,0,0,-2131,0,0,0,6641,0,0,0,0,0,0,0,0,0,0,0,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1618,-5257,0,0,-734,0,0,0,0,0,0,0,0,-1918,0,0,0,0,0,0,-11779,0,0,0,0,0,-5518,0,0,-730,0,0,-11056,0,-2510,0,0,0,2298,0,0,4441,0,2183,0,0,-43,0,-628,0,-5,0,0,-2062,0,0,0,0,0,0,-631,0,0
1415,-2819,0,9092,0,0,-450,0,0,0,0,0,0,0,0,0,0,0,0,0,-681,333,0,15,0,4537,0,0,9209,-1360,0,0,0,-3683,0,0,0,0,378,0,0,0,0,-100,0,3438,-200,0,0,0,0,-9372,0,-1222,0,-2187,0,0,-376,0,-8978,0,0,0,0,0,0,12567,0,0,487,0,0,-866,0,0,0,0,920,0,398,0,0,0,388,0,0,0,0,0,0,0,0,1174,0,-5,0,0,0,1844,0,0,0,0,0,2012,-5502,0,25,0,-471,0,0,-2326,-420,0,0,0,0,0,0,0,0,70,0,0,904,1231,0,0,0,0,0,0,0,-61,400,0,868,0,0,2968,0,0,0,4091,0,-5228,0,0,0,0,50,857,0,0,-1407,0,0,0,0,0,132,0,0,0,7731,0,0,1096,0,0,0,0,0,0,0,0,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,-5203,0,0,-749,0,0,0,0,0,0,0,0,1574,0,0,0,0,0,0,-11654,-5,0,0,0,0,-5391,0,0,-1330,0,0,-11123,0,-2723,0,0,0,2507,0,0,5113,0,2200,0,0,-974,0,-2251,0,-5,0,0,-1749,0,0,0,0,0,0,-629,0,0
-185,-2827,0,9972,0,0,-2454,0,0,0,0,0,0,0,0,0,0,0,0,0,-708,332,1017,0,0,4413,0,0,8193,-4200,0,0,0,-4627,0,0,0,0,253,0,0,0,0,739,0,3572,-200,0,0,0,0,-9624,0,-1231,0,-2357,0,0,-363,0,-8744,0,0,0,0,0,0,10150,0,0,315,0,0,-787,0,0,0,0,-1063,0,529,0,0,0,284,0,0,0,0,0,2005,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,1716,-911,0,25,0,-314,0,0,-3591,-417,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,2688,266,0,928,0,0,3082,0,0,0,4106,0,-5772,0,0,0,0,0,963,0,0,-154,0,0,0,0,0,-2888,0,0,0,11714,0,0,1334,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,-3458,0,0,2528,0,0,0,0,0,0,0,0,2248,0,0,0,0,0,0,-12205,0,0,0,0,0,-5422,0,0,-1330,0,0,-11139,0,-2731,0,0,0,2420,0,0,3693,0,2219,0,0,-1304,0,-482,0,-5,0,0,-1691,0,0,0,0,0,0,-3319,0,0
844,-2825,0,9675,0,0,-1760,0,0,0,0,0,0,0,0,0,0,0,0,0,-637,305,0,0,0,4717,0,0,9412,-1408,0,0,0,407,0,0,0,0,0,0,0,0,0,-49,0,4823,-50,0,0,0,0,-9474,0,-1204,0,-2356,0,0,-343,0,-8203,0,0,0,0,0,0,11303,0,0,0,0,0,-786,0,0,0,0,-7057,0,1311,0,0,0,65,0,0,0,0,0,2012,0,0,855,0,0,0,0,0,0,0,0,0,0,0,1921,-6071,0,-15,0,-245,0,0,0,-415,0,0,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,2675,0,0,903,0,0,1330,0,0,0,4094,0,-5452,244,0,0,0,0,994,0,0,90,0,0,0,0,0,-279,0,0,0,8162,0,0,1375,0,0,0,0,0,0,0,0,-2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-474,-5252,0,0,1320,0,0,0,0,0,0,0,0,-2588,0,0,0,0,0,0,-11539,0,0,0,0,0,-5441,0,0,0,0,0,-10776,0,-2501,0,0,0,2250,0,0,5478,0,2257,0,0,-1045,0,787,0,0,0,0,-1670,0,0,0,0,0,0,-2269,0,0
1327,-4311,0,9263,0,0,-871,0,0,0,0,0,0,0,0,0,0,0,0,0,-679,304,914,0,0,4889,0,0,7511,-3237,0,0,0,1421,0,0,0,0,0,0,0,0,0,-1766,0,3840,0,0,0,0,0,-9436,0,-1203,0,-2371,0,0,-331,0,-8048,0,0,0,0,0,0,9298,0,0,215,0,0,-742,0,0,0,0,-6335,0,975,0,0,0,178,0,0,0,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,2085,-6340,0,241,0,-245,0,0,0,-421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,0,0,903,0,0,312,0,0,0,4153,0,-5129,391,0,0,0,0,1040,0,0,686,0,0,0,0,0,2119,0,0,0,7658,0,0,1280,0,0,0,0,0,0,0,0,-4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398,-5201,0,0,1452,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,-11601,0,0,0,0,0,-6280,0,0,0,0,0,-10906,0,-2004,0,0,0,2377,0,0,5898,0,2313,0,0,-827,0,866,0,-5,0,0,-3350,0,0,0,0,0,0,-380,0,0
-1159,-2552,0,8956,0,0,-387,0,0,0,0,0,0,0,0,0,0,0,0,0,183,303,0,0,0,4324,0,0,7135,-3966,0,0,0,1869,0,0,0,0,0,0,0,0,0,200,0,3826,0,0,0,0,0,-9494,0,-1190,0,-2372,0,0,-319,0,-8965,0,0,0,0,0,0,9269,0,0,265,0,0,-576,0,0,0,0,-5846,0,1188,0,0,0,112,0,0,0,0,0,2079,0,0,528,0,0,0,0,0,0,0,0,0,0,0,2064,-6757,0,216,0,-225,0,0,0,-1248,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,903,0,0,-1855,0,0,0,4107,0,-5179,391,0,0,0,0,1174,0,0,257,0,0,0,0,0,3438,0,0,0,7611,0,0,1274,0,0,0,0,0,0,0,0,-4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,3294,-5197,0,0,-775,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,-11674,0,0,0,0,0,-3624,0,0,0,0,0,-10430,0,-2030,0,0,0,2408,0,0,3478,0,2214,0,0,-871,0,1586,0,0,0,0,-3484,0,0,0,0,0,0,-380,0,0
-2329,-2558,0,8909,0,0,-699,0,0,0,0,0,0,0,-450,0,0,0,0,0,-29,443,926,0,0,4643,0,0,7308,-4287,0,0,0,660,0,0,0,0,0,0,0,0,0,983,0,3692,0,0,0,0,0,-9787,0,-1048,0,-2372,0,0,-307,0,-8654,0,0,0,0,0,0,9026,0,0,265,0,0,-576,0,0,0,0,-5733,0,4086,0,0,0,85,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,2072,-6337,0,216,0,-195,0,0,0,-521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,0,903,0,0,-1921,0,0,0,4193,0,-5408,390,0,0,0,0,1052,0,0,919,0,0,0,0,0,3490,0,0,0,7305,0,0,1270,0,0,0,0,0,0,0,0,-4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,-5197,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9453,0,0,0,0,0,-3754,0,0,0,0,0,-9485,0,-2046,0,0,0,2428,0,0,2607,0,2212,0,0,-780,0,3035,0,0,0,0,-3458,0,0,0,0,0,0,-320,0,0
-2526,-2560,0,8970,0,0,1253,0,0,0,0,0,0,0,-450,0,0,0,0,0,-16,443,0,0,0,4337,0,0,7292,-4717,0,0,0,183,0,0,0,0,0,0,0,0,0,386,0,3720,0,0,0,0,0,-9995,0,-1040,0,-2372,0,0,-295,0,-7743,0,0,0,0,0,0,8670,0,0,265,0,0,-561,0,0,0,0,-5726,0,4778,0,0,0,35,0,0,0,0,0,1998,0,0,739,0,0,0,0,0,0,0,0,0,0,0,1993,-6038,0,216,0,-195,0,0,0,-1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,0,0,903,0,0,-1677,0,0,0,4113,0,-4798,390,0,0,0,0,1195,0,0,919,0,0,0,0,0,-590,0,0,0,7476,0,0,1271,0,0,0,0,0,0,0,0,-4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1475,-5215,0,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9104,2057,0,0,0,0,-3641,0,0,0,0,0,-9898,0,-3548,0,0,0,2377,0,0,2107,0,2221,0,0,-799,0,4177,0,0,0,0,-3477,0,0,0,0,0,0,-320,0,0
-1965,-4193,0,8956,0,0,916,0,0,0,0,0,0,0,-450,0,0,0,0,0,-309,442,0,0,0,4730,0,0,13562,-6967,0,0,0,-156,0,0,0,0,0,0,0,0,0,3749,0,2861,0,0,0,0,0,-10486,0,179,0,0,0,0,-794,0,-8950,0,0,0,0,0,0,10025,0,0,478,0,0,-546,0,0,0,0,-5888,0,5032,0,0,0,-1213,0,0,0,880,0,1579,0,0,2023,0,0,0,311,0,0,0,0,0,0,0,3144,-405,0,216,0,-398,0,0,-3162,-1570,0,0,0,0,0,0,0,1715,0,0,0,963,177,0,-166,0,0,0,0,0,312,-99,0,551,0,0,-1541,0,-372,0,4474,0,-4399,564,0,0,0,0,1621,0,0,581,0,0,0,0,0,-2674,0,0,0,11405,0,0,1416,0,0,0,0,0,0,0,0,-4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,-5228,0,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9376,0,0,0,0,0,-3872,0,0,0,0,0,-12450,0,-4134,0,0,0,2593,0,0,-737,0,0,0,0,0,0,2269,0,0,0,0,-4601,0,0,0,0,0,0,-427,0,0
-2037,-4305,0,8663,0,0,1189,0,0,0,0,0,0,0,-450,0,0,0,0,0,-1602,452,0,0,0,4262,0,0,17400,-10588,0,0,0,-124,0,0,0,0,1479,0,0,0,0,2332,0,2878,0,0,0,0,0,-10487,0,293,0,0,0,0,-794,0,-9646,0,0,0,0,0,0,9579,0,0,478,0,0,-431,0,0,0,0,-9828,0,5164,0,0,0,-1150,0,0,0,881,0,3460,0,0,-1107,0,0,0,297,0,0,0,0,0,0,0,3292,-479,0,219,0,-239,0,0,-3826,-521,0,0,0,0,0,0,0,1741,174,0,0,3133,0,0,0,0,0,0,0,0,622,-306,0,467,0,0,-1478,0,-404,0,2400,0,-3214,390,0,0,0,0,1734,0,0,-751,0,0,0,0,0,-1939,0,0,0,9892,0,0,1388,0,0,0,0,0,0,0,0,-6399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,-5207,0,0,1793,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,-8755,1705,0,0,0,0,-2945,0,0,0,0,0,-12390,0,-4095,0,0,0,2396,0,0,-89,0,0,0,0,0,0,2152,0,0,0,0,-4684,0,0,0,0,0,0,-326,0,0
-3342,-4338,0,8611,0,0,1155,0,0,0,0,0,0,0,-450,0,0,0,0,0,2943,462,0,0,0,4289,0,0,17365,-10957,0,0,0,174,0,0,0,0,0,0,0,0,0,4353,0,2848,0,0,0,0,0,-10731,0,294,0,0,0,0,-560,0,-9732,0,0,0,0,0,0,9453,0,2010,478,0,0,-385,0,0,0,0,-7956,0,7261,0,0,0,0,0,0,0,881,0,3684,0,0,-316,0,0,0,243,0,0,0,0,0,0,0,3177,-258,0,219,0,-241,0,0,-4050,-1736,0,0,0,0,0,0,0,1550,0,0,0,3102,0,0,0,0,0,0,0,0,1967,-309,0,382,0,0,-1396,0,-406,0,2442,0,-4351,2156,0,0,0,0,1676,0,0,-922,0,0,0,0,0,-1786,0,0,0,11711,0,0,0,0,0,0,0,0,0,0,0,-12366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-174,-5207,0,0,1696,0,0,0,0,0,0,0,0,-1807,0,0,0,0,0,0,-8651,0,0,0,0,0,-2955,0,0,0,0,0,-12963,0,-4126,0,0,0,2327,0,0,970,0,0,0,0,0,0,1574,0,0,0,0,-4578,0,0,0,0,0,0,-329,0,0
-1868,-4121,0,8622,0,0,-26,0,0,0,0,0,0,0,-450,0,0,0,0,0,3062,462,0,0,0,4184,0,0,7952,-10918,0,0,0,174,0,0,0,0,0,0,0,0,0,2473,0,4302,-110,0,0,0,0,-10529,0,496,0,0,0,0,-560,0,-6585,0,0,0,0,0,0,9566,0,0,-661,0,0,-346,0,0,0,0,-8141,0,6671,0,0,0,225,0,0,0,881,0,232,0,0,258,0,0,0,232,0,0,0,0,0,0,0,3203,260,0,260,0,-296,0,0,-2847,-1729,0,0,0,0,0,0,0,1731,0,0,0,4199,0,0,0,0,0,0,0,0,2116,-308,0,382,0,0,-1393,0,-401,0,0,0,-4356,390,0,0,0,0,0,0,0,-577,0,0,0,0,0,-296,0,0,0,11295,0,0,0,0,0,0,0,0,0,0,0,-9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,-5207,0,0,1681,0,0,0,0,0,0,0,0,1821,0,0,0,0,0,0,-8732,0,0,0,0,0,-2370,0,0,0,0,0,-12247,0,-4003,0,0,0,2645,0,0,1441,0,1666,0,0,0,0,2161,0,0,0,0,-4562,0,0,0,0,0,0,-345,0,0
-2276,-4282,0,9283,0,0,1677,0,0,0,0,0,0,0,-450,0,0,0,0,0,1692,460,0,0,0,5184,0,0,7803,-13580,0,0,0,-1385,0,0,0,0,0,0,0,0,0,2424,0,4390,-110,0,0,0,0,-10380,0,463,0,0,0,0,-560,0,-7727,0,0,0,0,0,0,10272,0,2397,440,0,0,-325,0,0,0,0,-7308,0,6032,0,0,0,303,0,0,0,882,0,2195,0,0,2132,0,0,0,0,0,0,0,0,0,0,0,4724,-1314,0,271,0,-195,0,0,-4085,-1835,0,0,0,0,0,0,0,1616,0,-1379,0,4229,0,0,0,0,0,0,0,0,2303,-354,0,379,0,0,-1676,0,-411,0,0,0,-4918,389,0,0,0,0,1839,0,0,-845,0,0,0,0,0,299,0,0,0,12839,0,0,0,0,0,0,0,0,0,0,0,-8173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4870,-5228,0,0,1685,0,0,0,0,0,0,0,0,-1610,0,0,0,0,0,0,-9052,0,0,0,0,0,-2348,0,0,0,0,0,-11519,0,-4016,0,0,0,2588,0,0,-899,0,1680,0,0,0,0,1852,0,0,0,0,-3387,0,0,0,0,0,0,-321,0,0
-3474,-3988,0,8780,0,0,2130,0,0,0,0,0,0,0,-450,0,0,0,0,0,1146,460,0,0,0,4679,0,0,5604,-11536,0,0,0,-3168,0,0,0,0,0,0,0,0,0,328,0,4348,-110,0,0,0,0,-10214,0,-1041,0,0,0,0,-560,0,-7687,0,0,0,0,0,0,8486,0,1778,354,0,0,-285,0,0,0,0,-7170,0,6681,0,0,0,0,0,0,0,0,0,2540,0,0,3117,0,0,0,0,0,0,0,0,0,0,0,5718,-1474,0,271,0,-89,0,0,-4140,-449,0,0,0,0,0,0,0,1593,0,0,0,1640,779,0,0,0,0,0,0,0,846,-356,0,321,0,0,-356,0,-406,0,0,0,-4756,-487,0,0,0,0,0,0,0,1264,0,0,0,0,0,-151,0,0,0,10928,0,0,0,0,0,0,0,0,0,0,0,-6808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,-5228,0,0,1716,0,0,0,0,0,0,0,0,3020,0,0,0,0,0,0,-9028,1414,0,0,0,0,-2347,0,0,0,0,0,-11946,0,-4004,0,0,0,3887,0,0,640,0,1646,0,0,0,0,2211,0,0,0,0,-3310,0,0,0,0,0,0,-320,0,0
-3419,-5062,0,9314,0,0,3346,0,0,0,0,0,0,0,-450,0,0,0,0,0,1101,451,0,0,0,3238,0,0,4839,-11632,0,0,0,-1307,0,0,0,0,0,0,0,0,0,751,0,4803,-110,0,0,0,0,-9874,0,-1087,0,0,0,0,-560,0,-7466,0,0,0,0,0,0,8747,0,1655,348,0,0,-295,0,0,0,0,-7142,0,5721,0,0,0,0,0,0,0,0,0,3646,0,0,935,0,0,0,0,0,0,0,0,0,0,0,5676,-1281,0,1363,0,-133,0,0,-3846,-267,0,0,0,0,0,0,0,0,0,0,0,1640,808,0,0,0,0,0,0,0,259,-379,0,128,0,0,-357,0,-412,0,0,0,-3916,880,0,0,0,0,0,0,0,928,0,0,0,0,0,98,0,0,0,10224,0,0,0,0,0,0,0,0,0,0,0,-6349,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131,-5228,0,0,1343,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,-8894,1111,0,0,0,0,-1845,0,0,0,0,0,-11742,0,-4009,0,0,0,4593,0,0,532,0,1724,0,0,0,0,2059,0,0,0,0,-3247,0,0,0,0,0,0,-312,0,0
-3078,-3449,0,8479,0,0,3811,0,0,0,0,832,0,0,-450,0,0,0,0,0,1559,450,0,0,0,3101,0,0,6127,-11167,0,0,0,170,0,0,0,0,0,0,0,0,0,1716,0,5533,-110,0,0,0,0,-9077,0,-536,0,0,0,0,-560,0,-7557,0,0,0,0,0,0,7166,0,1446,350,0,0,-248,0,0,0,0,-8236,0,3326,0,0,0,0,0,0,0,0,0,3521,0,0,1745,0,0,0,0,0,0,0,0,0,0,0,6223,-950,0,1346,0,-105,0,0,-2880,-265,0,0,0,0,0,0,0,459,0,-850,0,2140,896,0,0,0,0,0,0,0,1979,-301,0,-32,0,0,-958,0,-369,0,0,0,-4814,681,0,0,0,0,0,0,0,915,0,0,0,0,0,-1858,0,0,0,13815,0,0,0,0,0,0,0,0,0,0,0,-4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,-5234,0,0,1107,0,0,0,0,0,0,0,0,-470,0,-330,0,0,0,0,-14944,0,0,0,0,0,-1770,0,0,0,0,0,-11439,0,-2003,0,0,0,4090,0,0,85,0,0,0,0,0,0,4446,0,0,0,0,-3219,0,0,0,0,0,0,-100,75,0
-2317,-3422,0,8806,0,0,5491,0,0,0,0,858,0,0,-450,0,0,0,0,0,-642,450,0,0,0,2624,0,0,6370,-11881,0,0,0,170,0,0,0,0,0,0,0,0,0,2835,0,5547,-110,0,0,0,0,-8917,0,170,0,-821,0,0,-562,0,-8408,0,0,0,0,0,0,7197,0,0,350,0,0,-180,0,0,0,0,-8138,0,4939,0,0,0,0,0,0,0,2002,0,3408,0,0,956,0,0,0,0,0,0,0,0,0,0,0,6344,-991,0,1065,0,-85,0,0,-2784,-85,0,0,0,0,0,0,0,541,0,-887,0,2143,111,0,0,0,0,0,0,0,3045,-316,0,-32,0,0,859,0,-366,0,0,0,-4495,615,0,0,0,0,0,0,0,-839,0,0,0,0,0,-2749,0,0,0,12686,0,0,0,5,0,0,0,0,0,0,0,-5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,-5027,0,0,1046,0,0,0,0,0,0,0,0,-2690,0,0,0,0,0,0,-14817,0,0,0,0,0,-1737,0,0,0,0,0,-10960,0,-2004,0,0,0,4135,0,0,2686,0,0,0,0,0,0,3387,0,0,0,0,-2959,0,0,0,0,0,0,-100,15,0
-4653,-3621,0,8924,0,0,8383,0,0,0,0,853,0,0,-450,0,0,0,0,0,1676,450,0,0,0,3026,0,0,6472,-11947,0,0,0,3204,0,0,0,0,0,0,0,0,0,751,0,5182,-110,0,0,0,0,-9679,0,-2332,0,-825,0,0,-735,0,-10646,0,0,0,0,0,0,6873,0,858,350,0,0,-180,0,0,0,0,-8406,0,8764,0,0,0,0,0,0,0,2003,0,3015,0,0,-1716,0,0,0,0,0,0,0,0,0,0,0,6925,-2328,0,230,0,-75,0,0,-4541,-85,0,0,0,0,0,0,0,0,0,-837,0,2174,-240,0,0,0,0,0,0,0,603,-377,0,240,0,0,1180,0,0,0,1176,0,-4763,206,0,0,0,0,2877,0,0,750,0,0,0,0,0,-3604,0,0,0,15445,0,0,0,0,0,0,0,0,0,0,0,-6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680,-2780,0,0,708,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,-12922,0,0,0,0,0,-1740,0,0,0,0,0,-9993,0,-800,0,0,0,4271,0,0,-543,0,548,0,0,0,0,446,0,0,0,0,-3056,0,0,0,0,0,0,0,0,0
-3537,-2972,0,8624,0,0,7225,0,0,0,0,0,0,0,-445,0,0,0,0,0,-648,450,0,0,2038,3045,0,0,7174,-14911,0,0,0,370,0,0,0,0,0,0,0,0,0,3286,0,5649,0,0,0,0,0,-9610,0,-2047,0,-828,0,0,-735,0,-10758,0,0,0,0,0,0,8332,0,397,25,0,0,-110,0,0,0,0,-9351,0,4676,0,0,0,116,0,0,0,2007,0,3004,0,0,914,0,0,0,0,0,0,0,0,0,0,0,5932,-466,0,235,0,-105,0,0,-4558,-85,0,0,0,0,0,0,0,0,1025,-833,0,2147,228,0,0,0,0,0,0,0,-372,0,0,240,0,0,1283,0,0,0,1196,0,-4715,-51,0,0,0,0,2071,0,0,-557,0,0,0,0,0,-4037,0,0,0,14843,0,0,1350,0,0,0,0,0,0,0,0,-5656,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,-1780,0,0,0,0,0,0,0,0,0,0,0,2028,0,0,0,0,0,0,-12669,0,0,1090,0,0,-1271,0,0,0,0,0,-9875,0,-800,0,0,0,4218,0,0,-485,0,0,0,0,0,0,125,0,0,0,0,-3095,0,0,0,0,0,0,0,0,0
-5447,-3693,0,8778,0,0,7247,0,0,0,0,854,0,0,-445,0,0,0,0,0,-722,450,0,0,2425,2998,0,0,9493,-14594,0,0,0,-182,0,0,0,0,0,0,0,0,0,3082,0,4773,0,0,0,0,0,-9914,0,-2148,0,-824,0,0,-851,0,-14179,0,0,0,0,0,0,8699,0,773,0,0,0,-100,0,0,0,0,-9486,0,6115,0,0,0,-98,0,0,0,2007,0,3135,0,0,250,0,0,0,0,0,0,0,0,0,0,0,6590,-719,0,210,0,-100,0,0,-4792,-85,0,0,0,0,0,0,0,0,1052,-929,0,2148,102,0,0,0,0,0,0,0,4077,0,0,240,0,0,989,0,0,0,1709,0,-4801,693,0,0,0,0,2517,0,0,-791,0,0,0,0,0,-3475,0,0,0,16410,0,0,1477,0,0,0,0,0,0,0,0,-7853,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,-1780,0,0,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,-12877,5,0,949,0,0,-1271,0,0,0,0,0,-9614,0,-800,0,0,0,4159,0,0,-922,0,0,0,0,0,0,-570,0,0,0,0,-2988,0,0,0,0,0,0,0,0,0
