category_buy,buy_sum,buy_chg,category_sell,sell_sum,update_date
期货公司  ,19510,910,期货公司  ,17562,2014-12-24
非期货公司,4247,200,非期货公司,6195,2014-12-24
期货公司  ,21757,-812,期货公司  ,15192,2014-12-25
非期货公司,1876,436,非期货公司,8441,2014-12-25
期货公司  ,41270,-523,期货公司  ,32611,2014-12-25
非期货公司,320,0,非期货公司,8979,2014-12-25
期货公司  ,68170,1647,期货公司  ,60764,2014-12-25
非期货公司,284,0,非期货公司,7690,2014-12-25
期货公司  ,19783,273,期货公司  ,17835,2014-12-25
非期货公司,4247,0,非期货公司,6195,2014-12-25
期货公司  ,21113,-644,期货公司  ,14548,2014-12-26
非期货公司,1876,0,非期货公司,8441,2014-12-26
期货公司  ,40243,-1027,期货公司  ,31584,2014-12-26
非期货公司,320,0,非期货公司,8979,2014-12-26
期货公司  ,67845,-325,期货公司  ,60439,2014-12-26
非期货公司,284,0,非期货公司,7690,2014-12-26
期货公司  ,20503,720,期货公司  ,18555,2014-12-26
非期货公司,4247,0,非期货公司,6195,2014-12-26
期货公司  ,19582,-1531,期货公司  ,13017,2014-12-29
非期货公司,1876,0,非期货公司,8441,2014-12-29
期货公司  ,39496,-747,期货公司  ,30817,2014-12-29
非期货公司,300,-20,非期货公司,8979,2014-12-29
期货公司  ,69455,1610,期货公司  ,62049,2014-12-29
非期货公司,284,0,非期货公司,7690,2014-12-29
期货公司  ,21822,1319,期货公司  ,19874,2014-12-29
非期货公司,4247,0,非期货公司,6195,2014-12-29
期货公司  ,18010,-1572,期货公司  ,11549,2014-12-30
非期货公司,1506,-370,非期货公司,7967,2014-12-30
期货公司  ,39149,-347,期货公司  ,30470,2014-12-30
非期货公司,300,0,非期货公司,8979,2014-12-30
期货公司  ,71697,2242,期货公司  ,64291,2014-12-30
非期货公司,284,0,非期货公司,7690,2014-12-30
期货公司  ,23517,1695,期货公司  ,21569,2014-12-30
非期货公司,4247,0,非期货公司,6195,2014-12-30
期货公司  ,15574,-2436,期货公司  ,10995,2014-12-31
非期货公司,820,-686,非期货公司,5399,2014-12-31
期货公司  ,39217,68,期货公司  ,30338,2014-12-31
非期货公司,100,-200,非期货公司,8979,2014-12-31
期货公司  ,73684,1987,期货公司  ,65994,2014-12-31
非期货公司,0,-284,非期货公司,7690,2014-12-31
期货公司  ,24420,903,期货公司  ,22672,2014-12-31
非期货公司,4247,0,非期货公司,5995,2014-12-31
期货公司  ,18135,-310,期货公司  ,10515,2014-11-03
非期货公司,0,0,非期货公司,7620,2014-11-03
期货公司  ,33831,67,期货公司  ,27834,2014-11-03
非期货公司,3000,0,非期货公司,8997,2014-11-03
期货公司  ,79223,3162,期货公司  ,68743,2014-11-03
非期货公司,400,0,非期货公司,10880,2014-11-03
期货公司  ,30120,465,期货公司  ,14439,2014-11-03
非期货公司,0,0,非期货公司,15681,2014-11-03
期货公司  ,18709,645,期货公司  ,5880,2014-11-03
非期货公司,0,0,非期货公司,12829,2014-11-03
期货公司  ,17890,-245,期货公司  ,10650,2014-11-04
非期货公司,0,0,非期货公司,7240,2014-11-04
期货公司  ,32042,-1789,期货公司  ,26045,2014-11-04
非期货公司,3000,0,非期货公司,8997,2014-11-04
期货公司  ,85695,6472,期货公司  ,75215,2014-11-04
非期货公司,400,0,非期货公司,10880,2014-11-04
期货公司  ,31732,1612,期货公司  ,15731,2014-11-04
非期货公司,0,0,非期货公司,16001,2014-11-04
期货公司  ,20392,1683,期货公司  ,6929,2014-11-04
非期货公司,0,0,非期货公司,13463,2014-11-04
期货公司  ,17570,-320,期货公司  ,10930,2014-11-05
非期货公司,0,0,非期货公司,6640,2014-11-05
期货公司  ,29965,-2077,期货公司  ,24697,2014-11-05
非期货公司,3000,0,非期货公司,8268,2014-11-05
期货公司  ,78577,-7118,期货公司  ,68097,2014-11-05
非期货公司,400,0,非期货公司,10880,2014-11-05
期货公司  ,32701,969,期货公司  ,17500,2014-11-05
非期货公司,0,0,非期货公司,15201,2014-11-05
期货公司  ,20579,187,期货公司  ,7116,2014-11-05
非期货公司,0,0,非期货公司,13463,2014-11-05
期货公司  ,17270,-300,期货公司  ,10830,2014-11-06
非期货公司,0,0,非期货公司,6440,2014-11-06
期货公司  ,28306,-1659,期货公司  ,23616,2014-11-06
非期货公司,3000,0,非期货公司,7690,2014-11-06
期货公司  ,78180,-397,期货公司  ,67700,2014-11-06
非期货公司,400,0,非期货公司,10880,2014-11-06
期货公司  ,33666,965,期货公司  ,19065,2014-11-06
非期货公司,0,0,非期货公司,14601,2014-11-06
期货公司  ,20948,369,期货公司  ,7485,2014-11-06
非期货公司,0,0,非期货公司,13463,2014-11-06
期货公司  ,17410,140,期货公司  ,10970,2014-11-07
非期货公司,0,0,非期货公司,6440,2014-11-07
期货公司  ,28786,480,期货公司  ,21416,2014-11-07
非期货公司,200,-2800,非期货公司,7570,2014-11-07
期货公司  ,75823,-2357,期货公司  ,64943,2014-11-07
非期货公司,0,-400,非期货公司,10880,2014-11-07
期货公司  ,34068,402,期货公司  ,19617,2014-11-07
非期货公司,0,0,非期货公司,14451,2014-11-07
期货公司  ,21693,745,期货公司  ,8230,2014-11-07
非期货公司,0,0,非期货公司,13463,2014-11-07
期货公司  ,16390,-1020,期货公司  ,9990,2014-11-10
非期货公司,0,0,非期货公司,6400,2014-11-10
期货公司  ,27583,-1203,期货公司  ,20183,2014-11-10
非期货公司,170,-30,非期货公司,7570,2014-11-10
期货公司  ,76980,1157,期货公司  ,66130,2014-11-10
非期货公司,0,0,非期货公司,10850,2014-11-10
期货公司  ,34415,347,期货公司  ,20164,2014-11-10
非期货公司,0,0,非期货公司,14251,2014-11-10
期货公司  ,23215,1522,期货公司  ,9512,2014-11-10
非期货公司,0,0,非期货公司,13703,2014-11-10
期货公司  ,13555,-2835,期货公司  ,7655,2014-11-11
非期货公司,0,0,非期货公司,5900,2014-11-11
期货公司  ,25377,-2206,期货公司  ,18587,2014-11-11
非期货公司,80,-90,非期货公司,6870,2014-11-11
期货公司  ,73651,-3329,期货公司  ,62911,2014-11-11
非期货公司,20,20,非期货公司,10760,2014-11-11
期货公司  ,36445,2030,期货公司  ,22394,2014-11-11
非期货公司,0,0,非期货公司,14051,2014-11-11
期货公司  ,25964,2749,期货公司  ,12261,2014-11-11
非期货公司,0,0,非期货公司,13703,2014-11-11
期货公司  ,12275,-1280,期货公司  ,6590,2014-11-12
非期货公司,0,0,非期货公司,5685,2014-11-12
期货公司  ,24298,-1079,期货公司  ,17614,2014-11-12
非期货公司,0,-80,非期货公司,6684,2014-11-12
期货公司  ,74085,434,期货公司  ,63425,2014-11-12
非期货公司,20,0,非期货公司,10680,2014-11-12
期货公司  ,38250,1805,期货公司  ,24199,2014-11-12
非期货公司,0,0,非期货公司,14051,2014-11-12
期货公司  ,27419,1455,期货公司  ,13716,2014-11-12
非期货公司,0,0,非期货公司,13703,2014-11-12
期货公司  ,11585,-690,期货公司  ,5960,2014-11-13
非期货公司,0,0,非期货公司,5625,2014-11-13
期货公司  ,23896,-402,期货公司  ,17212,2014-11-13
非期货公司,0,0,非期货公司,6684,2014-11-13
期货公司  ,74355,270,期货公司  ,63695,2014-11-13
非期货公司,20,0,非期货公司,10680,2014-11-13
期货公司  ,39860,1610,期货公司  ,25809,2014-11-13
非期货公司,0,0,非期货公司,14051,2014-11-13
期货公司  ,29098,1679,期货公司  ,15315,2014-11-13
非期货公司,0,0,非期货公司,13783,2014-11-13
期货公司  ,9565,-2020,期货公司  ,4140,2014-11-14
非期货公司,0,0,非期货公司,5425,2014-11-14
期货公司  ,23043,-853,期货公司  ,16359,2014-11-14
非期货公司,0,0,非期货公司,6684,2014-11-14
期货公司  ,70581,-3774,期货公司  ,59921,2014-11-14
非期货公司,20,0,非期货公司,10680,2014-11-14
期货公司  ,41061,1201,期货公司  ,27010,2014-11-14
非期货公司,0,0,非期货公司,14051,2014-11-14
期货公司  ,30067,969,期货公司  ,16224,2014-11-14
非期货公司,0,0,非期货公司,13843,2014-11-14
期货公司  ,8295,-1270,期货公司  ,2870,2014-11-17
非期货公司,0,0,非期货公司,5425,2014-11-17
期货公司  ,23673,630,期货公司  ,17289,2014-11-17
非期货公司,0,0,非期货公司,6384,2014-11-17
期货公司  ,69024,-1557,期货公司  ,58404,2014-11-17
非期货公司,60,40,非期货公司,10680,2014-11-17
期货公司  ,42010,949,期货公司  ,27959,2014-11-17
非期货公司,0,0,非期货公司,14051,2014-11-17
期货公司  ,30989,922,期货公司  ,17146,2014-11-17
非期货公司,0,0,非期货公司,13843,2014-11-17
期货公司  ,23082,-591,期货公司  ,16898,2014-11-18
非期货公司,0,0,非期货公司,6184,2014-11-18
期货公司  ,66586,-2438,期货公司  ,55966,2014-11-18
非期货公司,60,0,非期货公司,10680,2014-11-18
期货公司  ,42814,804,期货公司  ,28763,2014-11-18
非期货公司,0,0,非期货公司,14051,2014-11-18
期货公司  ,31612,623,期货公司  ,17769,2014-11-18
非期货公司,0,0,非期货公司,13843,2014-11-18
期货公司  ,22199,-883,期货公司  ,16415,2014-11-19
非期货公司,0,0,非期货公司,5784,2014-11-19
期货公司  ,61350,-5236,期货公司  ,50730,2014-11-19
非期货公司,60,0,非期货公司,10680,2014-11-19
期货公司  ,43783,969,期货公司  ,30132,2014-11-19
非期货公司,0,0,非期货公司,13651,2014-11-19
期货公司  ,31616,4,期货公司  ,18457,2014-11-19
非期货公司,0,0,非期货公司,13159,2014-11-19
期货公司  ,21843,-356,期货公司  ,16359,2014-11-20
非期货公司,0,0,非期货公司,5484,2014-11-20
期货公司  ,59847,-1503,期货公司  ,49227,2014-11-20
非期货公司,60,0,非期货公司,10680,2014-11-20
期货公司  ,45172,1389,期货公司  ,31561,2014-11-20
非期货公司,40,40,非期货公司,13651,2014-11-20
期货公司  ,32454,838,期货公司  ,19295,2014-11-20
非期货公司,0,0,非期货公司,13159,2014-11-20
期货公司  ,21378,-465,期货公司  ,15894,2014-11-21
非期货公司,0,0,非期货公司,5484,2014-11-21
期货公司  ,59579,-268,期货公司  ,48959,2014-11-21
非期货公司,60,0,非期货公司,10680,2014-11-21
期货公司  ,48880,3708,期货公司  ,35269,2014-11-21
非期货公司,40,0,非期货公司,13651,2014-11-21
期货公司  ,32930,476,期货公司  ,19711,2014-11-21
非期货公司,0,0,非期货公司,13219,2014-11-21
期货公司  ,21177,-201,期货公司  ,15693,2014-11-24
非期货公司,0,0,非期货公司,5484,2014-11-24
期货公司  ,57495,-2084,期货公司  ,46875,2014-11-24
非期货公司,60,0,非期货公司,10680,2014-11-24
期货公司  ,50871,1991,期货公司  ,36442,2014-11-24
非期货公司,40,0,非期货公司,14469,2014-11-24
期货公司  ,34762,1832,期货公司  ,20621,2014-11-24
非期货公司,0,0,非期货公司,14141,2014-11-24
期货公司  ,20490,-687,期货公司  ,15177,2014-11-25
非期货公司,0,0,非期货公司,5313,2014-11-25
期货公司  ,56581,-914,期货公司  ,45961,2014-11-25
非期货公司,60,0,非期货公司,10680,2014-11-25
期货公司  ,51468,597,期货公司  ,37039,2014-11-25
非期货公司,40,0,非期货公司,14469,2014-11-25
期货公司  ,35056,294,期货公司  ,20915,2014-11-25
非期货公司,0,0,非期货公司,14141,2014-11-25
期货公司  ,19560,-930,期货公司  ,14507,2014-11-26
非期货公司,0,0,非期货公司,5053,2014-11-26
期货公司  ,52462,-4119,期货公司  ,41842,2014-11-26
非期货公司,60,0,非期货公司,10680,2014-11-26
期货公司  ,52019,551,期货公司  ,37584,2014-11-26
非期货公司,40,0,非期货公司,14475,2014-11-26
期货公司  ,35743,687,期货公司  ,21522,2014-11-26
非期货公司,0,0,非期货公司,14221,2014-11-26
期货公司  ,18411,-1149,期货公司  ,13608,2014-11-27
非期货公司,0,0,非期货公司,4803,2014-11-27
期货公司  ,50038,-2424,期货公司  ,39398,2014-11-27
非期货公司,40,-20,非期货公司,10680,2014-11-27
期货公司  ,54751,2732,期货公司  ,40316,2014-11-27
非期货公司,40,0,非期货公司,14475,2014-11-27
期货公司  ,36228,485,期货公司  ,22007,2014-11-27
非期货公司,0,0,非期货公司,14221,2014-11-27
期货公司  ,17251,-1160,期货公司  ,12771,2014-11-28
非期货公司,0,0,非期货公司,4480,2014-11-28
期货公司  ,46727,-3311,期货公司  ,36535,2014-11-28
非期货公司,40,0,非期货公司,10232,2014-11-28
期货公司  ,55450,699,期货公司  ,41015,2014-11-28
非期货公司,40,0,非期货公司,14475,2014-11-28
期货公司  ,36699,471,期货公司  ,22478,2014-11-28
非期货公司,0,0,非期货公司,14221,2014-11-28
期货公司  ,12100,-415,期货公司  ,8010,2014-10-08
非期货公司,745,0,非期货公司,4835,2014-10-08
期货公司  ,29875,-2350,期货公司  ,19711,2014-10-08
非期货公司,260,60,非期货公司,10424,2014-10-08
期货公司  ,73103,125,期货公司  ,57660,2014-10-08
非期货公司,0,0,非期货公司,15443,2014-10-08
期货公司  ,37828,1073,期货公司  ,22323,2014-10-08
非期货公司,0,0,非期货公司,15505,2014-10-08
期货公司  ,11640,-460,期货公司  ,7985,2014-10-09
非期货公司,745,0,非期货公司,4400,2014-10-09
期货公司  ,28100,-1775,期货公司  ,18276,2014-10-09
非期货公司,260,0,非期货公司,10084,2014-10-09
期货公司  ,72648,-455,期货公司  ,58481,2014-10-09
非期货公司,0,0,非期货公司,14167,2014-10-09
期货公司  ,41804,3976,期货公司  ,26239,2014-10-09
非期货公司,0,0,非期货公司,15565,2014-10-09
期货公司  ,10305,-1335,期货公司  ,6650,2014-10-10
非期货公司,745,0,非期货公司,4400,2014-10-10
期货公司  ,25879,-2221,期货公司  ,16055,2014-10-10
非期货公司,260,0,非期货公司,10084,2014-10-10
期货公司  ,70520,-2128,期货公司  ,57813,2014-10-10
非期货公司,0,0,非期货公司,12707,2014-10-10
期货公司  ,43431,1627,期货公司  ,27866,2014-10-10
非期货公司,0,0,非期货公司,15565,2014-10-10
期货公司  ,16105,1309,期货公司  ,5019,2014-10-10
非期货公司,0,0,非期货公司,11086,2014-10-10
期货公司  ,9515,-790,期货公司  ,5635,2014-10-13
非期货公司,520,-225,非期货公司,4400,2014-10-13
期货公司  ,25975,96,期货公司  ,16151,2014-10-13
非期货公司,260,0,非期货公司,10084,2014-10-13
期货公司  ,64730,-5790,期货公司  ,54040,2014-10-13
非期货公司,0,0,非期货公司,10690,2014-10-13
期货公司  ,43234,-197,期货公司  ,27684,2014-10-13
非期货公司,0,0,非期货公司,15550,2014-10-13
期货公司  ,17791,1686,期货公司  ,5135,2014-10-13
非期货公司,0,0,非期货公司,12656,2014-10-13
期货公司  ,7875,-1640,期货公司  ,3815,2014-10-14
非期货公司,340,-180,非期货公司,4400,2014-10-14
期货公司  ,25691,-284,期货公司  ,15832,2014-10-14
非期货公司,200,-60,非期货公司,10059,2014-10-14
期货公司  ,66876,2146,期货公司  ,56186,2014-10-14
非期货公司,0,0,非期货公司,10690,2014-10-14
期货公司  ,42936,-298,期货公司  ,28249,2014-10-14
非期货公司,0,0,非期货公司,14687,2014-10-14
期货公司  ,17832,41,期货公司  ,5183,2014-10-14
非期货公司,0,0,非期货公司,12649,2014-10-14
期货公司  ,6555,-1320,期货公司  ,2155,2014-10-15
非期货公司,0,-340,非期货公司,4400,2014-10-15
期货公司  ,25293,-398,期货公司  ,15769,2014-10-15
非期货公司,200,0,非期货公司,9724,2014-10-15
期货公司  ,66561,-315,期货公司  ,55871,2014-10-15
非期货公司,0,0,非期货公司,10690,2014-10-15
期货公司  ,44598,1662,期货公司  ,29911,2014-10-15
非期货公司,0,0,非期货公司,14687,2014-10-15
期货公司  ,18134,302,期货公司  ,5227,2014-10-15
非期货公司,0,0,非期货公司,12907,2014-10-15
期货公司  ,23650,-1643,期货公司  ,14681,2014-10-16
非期货公司,200,0,非期货公司,9169,2014-10-16
期货公司  ,65420,-1141,期货公司  ,54730,2014-10-16
非期货公司,0,0,非期货公司,10690,2014-10-16
期货公司  ,45503,905,期货公司  ,32203,2014-10-16
非期货公司,0,0,非期货公司,13300,2014-10-16
期货公司  ,20095,1961,期货公司  ,7048,2014-10-16
非期货公司,0,0,非期货公司,13047,2014-10-16
期货公司  ,21887,-1763,期货公司  ,13826,2014-10-17
非期货公司,200,0,非期货公司,8261,2014-10-17
期货公司  ,65108,-312,期货公司  ,54418,2014-10-17
非期货公司,0,0,非期货公司,10690,2014-10-17
期货公司  ,46485,982,期货公司  ,34090,2014-10-17
非期货公司,0,0,非期货公司,12395,2014-10-17
期货公司  ,20701,606,期货公司  ,7612,2014-10-17
非期货公司,0,0,非期货公司,13089,2014-10-17
期货公司  ,20888,-999,期货公司  ,12827,2014-10-20
非期货公司,200,0,非期货公司,8261,2014-10-20
期货公司  ,59431,-5677,期货公司  ,51141,2014-10-20
非期货公司,2400,2400,非期货公司,10690,2014-10-20
期货公司  ,48854,2369,期货公司  ,36942,2014-10-20
非期货公司,200,200,非期货公司,12112,2014-10-20
期货公司  ,21592,891,期货公司  ,7883,2014-10-20
非期货公司,100,100,非期货公司,13809,2014-10-20
期货公司  ,19829,-1059,期货公司  ,11768,2014-10-21
非期货公司,200,0,非期货公司,8261,2014-10-21
期货公司  ,54654,-4777,期货公司  ,46764,2014-10-21
非期货公司,2800,400,非期货公司,10690,2014-10-21
