,company_name,update_date,position_signal,open,high,low,close,volume,position_all,MA5,MA10,trend,return_rate,index_signal,index_position_signal,daily_return,cum_return
7025,浙商期货,2010-06-08,,13585.0,13835.0,13480.0,13810.0,1834166.0,325668.0,16545.1666667,17794.0,-1248.83333333,-0.0229225972583,-1.0,0.0,-0.0,-0.458251696714
662,新湖期货,2010-06-08,,13585.0,13835.0,13480.0,13810.0,1834166.0,325668.0,16545.1666667,17794.0,-1248.83333333,-0.0229225972583,-1.0,0.0,-0.0,-0.458251696714
660,新湖期货,2010-06-08,,13585.0,13835.0,13480.0,13810.0,1834166.0,325668.0,16545.1666667,17794.0,-1248.83333333,-0.0229225972583,-1.0,0.0,-0.0,-0.458251696714
7024,浙商期货,2010-06-08,,13585.0,13835.0,13480.0,13810.0,1834166.0,325668.0,16545.1666667,17794.0,-1248.83333333,-0.0229225972583,-1.0,0.0,-0.0,-0.458251696714
7026,浙商期货,2010-06-09,,13870.0,14305.0,13830.0,14305.0,1872338.0,310564.0,16366.0,17706.5833333,-1340.58333333,0.0207619914484,-1.0,0.0,0.0,-0.458251696714
7028,浙商期货,2010-06-09,,13870.0,14305.0,13830.0,14305.0,1872338.0,310564.0,16366.0,17706.5833333,-1340.58333333,0.0207619914484,-1.0,0.0,0.0,-0.458251696714
665,新湖期货,2010-06-09,,13870.0,14305.0,13830.0,14305.0,1872338.0,310564.0,16366.0,17706.5833333,-1340.58333333,0.0207619914484,-1.0,0.0,0.0,-0.458251696714
664,新湖期货,2010-06-09,,13870.0,14305.0,13830.0,14305.0,1872338.0,310564.0,16366.0,17706.5833333,-1340.58333333,0.0207619914484,-1.0,0.0,0.0,-0.458251696714
663,新湖期货,2010-06-09,,13870.0,14305.0,13830.0,14305.0,1872338.0,310564.0,16366.0,17706.5833333,-1340.58333333,0.0207619914484,-1.0,0.0,0.0,-0.458251696714
7027,浙商期货,2010-06-09,,13870.0,14305.0,13830.0,14305.0,1872338.0,310564.0,16366.0,17706.5833333,-1340.58333333,0.0207619914484,-1.0,0.0,0.0,-0.458251696714
7030,浙商期货,2010-06-10,,14230.0,14375.0,14080.0,14170.0,2038860.0,281086.0,16212.5,17636.75,-1424.25,0.025624177775,-1.0,0.0,0.0,-0.458251696714
668,新湖期货,2010-06-10,,14230.0,14375.0,14080.0,14170.0,2038860.0,281086.0,16212.5,17636.75,-1424.25,0.025624177775,-1.0,0.0,0.0,-0.458251696714
667,新湖期货,2010-06-10,,14230.0,14375.0,14080.0,14170.0,2038860.0,281086.0,16212.5,17636.75,-1424.25,0.025624177775,-1.0,0.0,0.0,-0.458251696714
7029,浙商期货,2010-06-10,,14230.0,14375.0,14080.0,14170.0,2038860.0,281086.0,16212.5,17636.75,-1424.25,0.025624177775,-1.0,0.0,0.0,-0.458251696714
7031,浙商期货,2010-06-10,,14230.0,14375.0,14080.0,14170.0,2038860.0,281086.0,16212.5,17636.75,-1424.25,0.025624177775,-1.0,0.0,0.0,-0.458251696714
666,新湖期货,2010-06-10,,14230.0,14375.0,14080.0,14170.0,2038860.0,281086.0,16212.5,17636.75,-1424.25,0.025624177775,-1.0,0.0,0.0,-0.458251696714
7034,浙商期货,2010-06-11,,14325.0,14405.0,14250.0,14380.0,1280628.0,290182.0,16073.8333333,17562.0,-1488.16666667,0.00665385049904,-1.0,0.0,0.0,-0.458251696714
669,新湖期货,2010-06-11,,14325.0,14405.0,14250.0,14380.0,1280628.0,290182.0,16073.8333333,17562.0,-1488.16666667,0.00665385049904,-1.0,0.0,0.0,-0.458251696714
670,新湖期货,2010-06-11,,14325.0,14405.0,14250.0,14380.0,1280628.0,290182.0,16073.8333333,17562.0,-1488.16666667,0.00665385049904,-1.0,0.0,0.0,-0.458251696714
671,新湖期货,2010-06-11,,14325.0,14405.0,14250.0,14380.0,1280628.0,290182.0,16073.8333333,17562.0,-1488.16666667,0.00665385049904,-1.0,0.0,0.0,-0.458251696714
7032,浙商期货,2010-06-11,,14325.0,14405.0,14250.0,14380.0,1280628.0,290182.0,16073.8333333,17562.0,-1488.16666667,0.00665385049904,-1.0,0.0,0.0,-0.458251696714
7033,浙商期货,2010-06-11,,14325.0,14405.0,14250.0,14380.0,1280628.0,290182.0,16073.8333333,17562.0,-1488.16666667,0.00665385049904,-1.0,0.0,0.0,-0.458251696714
672,新湖期货,2010-06-17,,14695.0,14695.0,14255.0,14295.0,1093510.0,254712.0,15939.1666667,17485.0833333,-1545.91666667,0.0255010372701,-1.0,0.0,0.0,-0.458251696714
673,新湖期货,2010-06-17,,14695.0,14695.0,14255.0,14295.0,1093510.0,254712.0,15939.1666667,17485.0833333,-1545.91666667,0.0255010372701,-1.0,0.0,0.0,-0.458251696714
7035,浙商期货,2010-06-17,,14695.0,14695.0,14255.0,14295.0,1093510.0,254712.0,15939.1666667,17485.0833333,-1545.91666667,0.0255010372701,-1.0,0.0,0.0,-0.458251696714
7036,浙商期货,2010-06-17,,14695.0,14695.0,14255.0,14295.0,1093510.0,254712.0,15939.1666667,17485.0833333,-1545.91666667,0.0255010372701,-1.0,0.0,0.0,-0.458251696714
7037,浙商期货,2010-06-17,,14695.0,14695.0,14255.0,14295.0,1093510.0,254712.0,15939.1666667,17485.0833333,-1545.91666667,0.0255010372701,-1.0,0.0,0.0,-0.458251696714
674,新湖期货,2010-06-17,,14695.0,14695.0,14255.0,14295.0,1093510.0,254712.0,15939.1666667,17485.0833333,-1545.91666667,0.0255010372701,-1.0,0.0,0.0,-0.458251696714
7040,浙商期货,2010-06-18,,14300.0,14315.0,14035.0,14055.0,1708070.0,279084.0,15803.5,17411.4166667,-1607.91666667,-0.027247762605,-1.0,0.0,-0.0,-0.458251696714
676,新湖期货,2010-06-18,,14300.0,14315.0,14035.0,14055.0,1708070.0,279084.0,15803.5,17411.4166667,-1607.91666667,-0.027247762605,-1.0,0.0,-0.0,-0.458251696714
7039,浙商期货,2010-06-18,,14300.0,14315.0,14035.0,14055.0,1708070.0,279084.0,15803.5,17411.4166667,-1607.91666667,-0.027247762605,-1.0,0.0,-0.0,-0.458251696714
677,新湖期货,2010-06-18,,14300.0,14315.0,14035.0,14055.0,1708070.0,279084.0,15803.5,17411.4166667,-1607.91666667,-0.027247762605,-1.0,0.0,-0.0,-0.458251696714
7038,浙商期货,2010-06-18,,14300.0,14315.0,14035.0,14055.0,1708070.0,279084.0,15803.5,17411.4166667,-1607.91666667,-0.027247762605,-1.0,0.0,-0.0,-0.458251696714
675,新湖期货,2010-06-18,,14300.0,14315.0,14035.0,14055.0,1708070.0,279084.0,15803.5,17411.4166667,-1607.91666667,-0.027247762605,-1.0,0.0,-0.0,-0.458251696714
678,新湖期货,2010-06-21,,14245.0,14845.0,14230.0,14845.0,1254844.0,290924.0,15670.0,17329.5833333,-1659.58333333,-0.00385356931599,-1.0,0.0,-0.0,-0.458251696714
679,新湖期货,2010-06-21,,14245.0,14845.0,14230.0,14845.0,1254844.0,290924.0,15670.0,17329.5833333,-1659.58333333,-0.00385356931599,-1.0,0.0,-0.0,-0.458251696714
7041,浙商期货,2010-06-21,,14245.0,14845.0,14230.0,14845.0,1254844.0,290924.0,15670.0,17329.5833333,-1659.58333333,-0.00385356931599,-1.0,0.0,-0.0,-0.458251696714
7042,浙商期货,2010-06-21,,14245.0,14845.0,14230.0,14845.0,1254844.0,290924.0,15670.0,17329.5833333,-1659.58333333,-0.00385356931599,-1.0,0.0,-0.0,-0.458251696714
7043,浙商期货,2010-06-21,,14245.0,14845.0,14230.0,14845.0,1254844.0,290924.0,15670.0,17329.5833333,-1659.58333333,-0.00385356931599,-1.0,0.0,-0.0,-0.458251696714
680,新湖期货,2010-06-21,,14245.0,14845.0,14230.0,14845.0,1254844.0,290924.0,15670.0,17329.5833333,-1659.58333333,-0.00385356931599,-1.0,0.0,-0.0,-0.458251696714
7045,浙商期货,2010-06-22,,14650.0,14910.0,14575.0,14810.0,1777412.0,245498.0,15573.5,17267.6666667,-1694.16666667,0.0280343675132,-1.0,0.0,0.0,-0.458251696714
7046,浙商期货,2010-06-22,,14650.0,14910.0,14575.0,14810.0,1777412.0,245498.0,15573.5,17267.6666667,-1694.16666667,0.0280343675132,-1.0,0.0,0.0,-0.458251696714
681,新湖期货,2010-06-22,,14650.0,14910.0,14575.0,14810.0,1777412.0,245498.0,15573.5,17267.6666667,-1694.16666667,0.0280343675132,-1.0,0.0,0.0,-0.458251696714
682,新湖期货,2010-06-22,,14650.0,14910.0,14575.0,14810.0,1777412.0,245498.0,15573.5,17267.6666667,-1694.16666667,0.0280343675132,-1.0,0.0,0.0,-0.458251696714
683,新湖期货,2010-06-22,,14650.0,14910.0,14575.0,14810.0,1777412.0,245498.0,15573.5,17267.6666667,-1694.16666667,0.0280343675132,-1.0,0.0,0.0,-0.458251696714
7044,浙商期货,2010-06-22,,14650.0,14910.0,14575.0,14810.0,1777412.0,245498.0,15573.5,17267.6666667,-1694.16666667,0.0280343675132,-1.0,0.0,0.0,-0.458251696714
7049,浙商期货,2010-06-23,,14555.0,15245.0,14515.0,15050.0,2779476.0,250020.0,15485.8333333,17205.9166667,-1720.08333333,-0.00650575826549,-1.0,0.0,-0.0,-0.458251696714
7048,浙商期货,2010-06-23,,14555.0,15245.0,14515.0,15050.0,2779476.0,250020.0,15485.8333333,17205.9166667,-1720.08333333,-0.00650575826549,-1.0,0.0,-0.0,-0.458251696714
7047,浙商期货,2010-06-23,,14555.0,15245.0,14515.0,15050.0,2779476.0,250020.0,15485.8333333,17205.9166667,-1720.08333333,-0.00650575826549,-1.0,0.0,-0.0,-0.458251696714
686,新湖期货,2010-06-23,,14555.0,15245.0,14515.0,15050.0,2779476.0,250020.0,15485.8333333,17205.9166667,-1720.08333333,-0.00650575826549,-1.0,0.0,-0.0,-0.458251696714
684,新湖期货,2010-06-23,,14555.0,15245.0,14515.0,15050.0,2779476.0,250020.0,15485.8333333,17205.9166667,-1720.08333333,-0.00650575826549,-1.0,0.0,-0.0,-0.458251696714
685,新湖期货,2010-06-23,,14555.0,15245.0,14515.0,15050.0,2779476.0,250020.0,15485.8333333,17205.9166667,-1720.08333333,-0.00650575826549,-1.0,0.0,-0.0,-0.458251696714
7051,浙商期货,2010-06-24,,15170.0,15460.0,15165.0,15345.0,1822574.0,274730.0,15426.3333333,17150.5,-1724.16666667,0.0413852161629,-1.0,0.0,0.0,-0.458251696714
7052,浙商期货,2010-06-24,,15170.0,15460.0,15165.0,15345.0,1822574.0,274730.0,15426.3333333,17150.5,-1724.16666667,0.0413852161629,-1.0,0.0,0.0,-0.458251696714
687,新湖期货,2010-06-24,,15170.0,15460.0,15165.0,15345.0,1822574.0,274730.0,15426.3333333,17150.5,-1724.16666667,0.0413852161629,-1.0,0.0,0.0,-0.458251696714
688,新湖期货,2010-06-24,,15170.0,15460.0,15165.0,15345.0,1822574.0,274730.0,15426.3333333,17150.5,-1724.16666667,0.0413852161629,-1.0,0.0,0.0,-0.458251696714
689,新湖期货,2010-06-24,,15170.0,15460.0,15165.0,15345.0,1822574.0,274730.0,15426.3333333,17150.5,-1724.16666667,0.0413852161629,-1.0,0.0,0.0,-0.458251696714
7050,浙商期货,2010-06-24,,15170.0,15460.0,15165.0,15345.0,1822574.0,274730.0,15426.3333333,17150.5,-1724.16666667,0.0413852161629,-1.0,0.0,0.0,-0.458251696714
690,新湖期货,2010-06-25,1.0,15430.0,15440.0,14940.0,15010.0,1579474.0,238190.0,15365.8333333,17099.5833333,-1733.75,0.0169938730146,-1.0,0.0,0.0,-0.458251696714
691,新湖期货,2010-06-25,,15430.0,15440.0,14940.0,15010.0,1579474.0,238190.0,15365.8333333,17099.5833333,-1733.75,0.0169938730146,-1.0,0.0,0.0,-0.458251696714
692,新湖期货,2010-06-25,,15430.0,15440.0,14940.0,15010.0,1579474.0,238190.0,15365.8333333,17099.5833333,-1733.75,0.0169938730146,-1.0,0.0,0.0,-0.458251696714
7053,浙商期货,2010-06-25,,15430.0,15440.0,14940.0,15010.0,1579474.0,238190.0,15365.8333333,17099.5833333,-1733.75,0.0169938730146,-1.0,0.0,0.0,-0.458251696714
7054,浙商期货,2010-06-25,,15430.0,15440.0,14940.0,15010.0,1579474.0,238190.0,15365.8333333,17099.5833333,-1733.75,0.0169938730146,-1.0,0.0,0.0,-0.458251696714
7055,浙商期货,2010-06-25,,15430.0,15440.0,14940.0,15010.0,1579474.0,238190.0,15365.8333333,17099.5833333,-1733.75,0.0169938730146,-1.0,0.0,0.0,-0.458251696714
694,新湖期货,2010-06-28,,15120.0,15510.0,15085.0,15365.0,971122.0,230338.0,15309.3333333,17039.5833333,-1730.25,-0.0202952956237,-1.0,0.0,-0.0,-0.458251696714
7058,浙商期货,2010-06-28,,15120.0,15510.0,15085.0,15365.0,971122.0,230338.0,15309.3333333,17039.5833333,-1730.25,-0.0202952956237,-1.0,0.0,-0.0,-0.458251696714
7056,浙商期货,2010-06-28,,15120.0,15510.0,15085.0,15365.0,971122.0,230338.0,15309.3333333,17039.5833333,-1730.25,-0.0202952956237,-1.0,0.0,-0.0,-0.458251696714
695,新湖期货,2010-06-28,1.0,15120.0,15510.0,15085.0,15365.0,971122.0,230338.0,15309.3333333,17039.5833333,-1730.25,-0.0202952956237,-1.0,0.0,-0.0,-0.458251696714
693,新湖期货,2010-06-28,,15120.0,15510.0,15085.0,15365.0,971122.0,230338.0,15309.3333333,17039.5833333,-1730.25,-0.0202952956237,-1.0,0.0,-0.0,-0.458251696714
7057,浙商期货,2010-06-28,,15120.0,15510.0,15085.0,15365.0,971122.0,230338.0,15309.3333333,17039.5833333,-1730.25,-0.0202952956237,-1.0,0.0,-0.0,-0.458251696714
7061,浙商期货,2010-06-29,,15300.0,15335.0,14720.0,14825.0,1977102.0,180194.0,15261.6666667,16980.1666667,-1718.5,0.011834457647,-1.0,0.0,0.0,-0.458251696714
696,新湖期货,2010-06-29,,15300.0,15335.0,14720.0,14825.0,1977102.0,180194.0,15261.6666667,16980.1666667,-1718.5,0.011834457647,-1.0,0.0,0.0,-0.458251696714
698,新湖期货,2010-06-29,,15300.0,15335.0,14720.0,14825.0,1977102.0,180194.0,15261.6666667,16980.1666667,-1718.5,0.011834457647,-1.0,0.0,0.0,-0.458251696714
697,新湖期货,2010-06-29,,15300.0,15335.0,14720.0,14825.0,1977102.0,180194.0,15261.6666667,16980.1666667,-1718.5,0.011834457647,-1.0,0.0,0.0,-0.458251696714
7060,浙商期货,2010-06-29,,15300.0,15335.0,14720.0,14825.0,1977102.0,180194.0,15261.6666667,16980.1666667,-1718.5,0.011834457647,-1.0,0.0,0.0,-0.458251696714
7059,浙商期货,2010-06-29,,15300.0,15335.0,14720.0,14825.0,1977102.0,180194.0,15261.6666667,16980.1666667,-1718.5,0.011834457647,-1.0,0.0,0.0,-0.458251696714
701,新湖期货,2010-06-30,,14510.0,14725.0,14420.0,14610.0,1808838.0,236902.0,15185.6666667,16909.0833333,-1723.41666667,-0.0530147615023,-1.0,0.0,-0.0,-0.458251696714
7064,浙商期货,2010-06-30,,14510.0,14725.0,14420.0,14610.0,1808838.0,236902.0,15185.6666667,16909.0833333,-1723.41666667,-0.0530147615023,-1.0,0.0,-0.0,-0.458251696714
7063,浙商期货,2010-06-30,,14510.0,14725.0,14420.0,14610.0,1808838.0,236902.0,15185.6666667,16909.0833333,-1723.41666667,-0.0530147615023,-1.0,0.0,-0.0,-0.458251696714
700,新湖期货,2010-06-30,,14510.0,14725.0,14420.0,14610.0,1808838.0,236902.0,15185.6666667,16909.0833333,-1723.41666667,-0.0530147615023,-1.0,0.0,-0.0,-0.458251696714
699,新湖期货,2010-06-30,,14510.0,14725.0,14420.0,14610.0,1808838.0,236902.0,15185.6666667,16909.0833333,-1723.41666667,-0.0530147615023,-1.0,0.0,-0.0,-0.458251696714
7062,浙商期货,2010-06-30,,14510.0,14725.0,14420.0,14610.0,1808838.0,236902.0,15185.6666667,16909.0833333,-1723.41666667,-0.0530147615023,-1.0,0.0,-0.0,-0.458251696714
7067,浙商期货,2010-07-01,,14500.0,14795.0,14440.0,14500.0,2625592.0,268822.0,15107.8333333,16836.3333333,-1728.5,-0.000689417469568,-1.0,0.0,-0.0,-0.458251696714
7066,浙商期货,2010-07-01,,14500.0,14795.0,14440.0,14500.0,2625592.0,268822.0,15107.8333333,16836.3333333,-1728.5,-0.000689417469568,-1.0,0.0,-0.0,-0.458251696714
7065,浙商期货,2010-07-01,,14500.0,14795.0,14440.0,14500.0,2625592.0,268822.0,15107.8333333,16836.3333333,-1728.5,-0.000689417469568,-1.0,0.0,-0.0,-0.458251696714
703,新湖期货,2010-07-01,,14500.0,14795.0,14440.0,14500.0,2625592.0,268822.0,15107.8333333,16836.3333333,-1728.5,-0.000689417469568,-1.0,0.0,-0.0,-0.458251696714
702,新湖期货,2010-07-01,,14500.0,14795.0,14440.0,14500.0,2625592.0,268822.0,15107.8333333,16836.3333333,-1728.5,-0.000689417469568,-1.0,0.0,-0.0,-0.458251696714
704,新湖期货,2010-07-01,,14500.0,14795.0,14440.0,14500.0,2625592.0,268822.0,15107.8333333,16836.3333333,-1728.5,-0.000689417469568,-1.0,0.0,-0.0,-0.458251696714
7070,浙商期货,2010-07-02,,14560.0,15145.0,14540.0,15105.0,2733120.0,287648.0,15053.6666667,16754.1666667,-1700.5,0.00412939334201,-1.0,0.0,0.0,-0.458251696714
7068,浙商期货,2010-07-02,,14560.0,15145.0,14540.0,15105.0,2733120.0,287648.0,15053.6666667,16754.1666667,-1700.5,0.00412939334201,-1.0,0.0,0.0,-0.458251696714
7069,浙商期货,2010-07-02,,14560.0,15145.0,14540.0,15105.0,2733120.0,287648.0,15053.6666667,16754.1666667,-1700.5,0.00412939334201,-1.0,0.0,0.0,-0.458251696714
705,新湖期货,2010-07-02,,14560.0,15145.0,14540.0,15105.0,2733120.0,287648.0,15053.6666667,16754.1666667,-1700.5,0.00412939334201,-1.0,0.0,0.0,-0.458251696714
706,新湖期货,2010-07-02,,14560.0,15145.0,14540.0,15105.0,2733120.0,287648.0,15053.6666667,16754.1666667,-1700.5,0.00412939334201,-1.0,0.0,0.0,-0.458251696714
707,新湖期货,2010-07-02,,14560.0,15145.0,14540.0,15105.0,2733120.0,287648.0,15053.6666667,16754.1666667,-1700.5,0.00412939334201,-1.0,0.0,0.0,-0.458251696714
710,新湖期货,2010-07-05,,15100.0,15325.0,15020.0,15230.0,2364834.0,302024.0,15033.8333333,16681.0,-1647.16666667,0.0364167010523,-1.0,0.0,0.0,-0.458251696714
709,新湖期货,2010-07-05,,15100.0,15325.0,15020.0,15230.0,2364834.0,302024.0,15033.8333333,16681.0,-1647.16666667,0.0364167010523,-1.0,0.0,0.0,-0.458251696714
7072,浙商期货,2010-07-05,,15100.0,15325.0,15020.0,15230.0,2364834.0,302024.0,15033.8333333,16681.0,-1647.16666667,0.0364167010523,-1.0,0.0,0.0,-0.458251696714
7073,浙商期货,2010-07-05,,15100.0,15325.0,15020.0,15230.0,2364834.0,302024.0,15033.8333333,16681.0,-1647.16666667,0.0364167010523,-1.0,0.0,0.0,-0.458251696714
708,新湖期货,2010-07-05,,15100.0,15325.0,15020.0,15230.0,2364834.0,302024.0,15033.8333333,16681.0,-1647.16666667,0.0364167010523,-1.0,0.0,0.0,-0.458251696714
7071,浙商期货,2010-07-05,,15100.0,15325.0,15020.0,15230.0,2364834.0,302024.0,15033.8333333,16681.0,-1647.16666667,0.0364167010523,-1.0,0.0,0.0,-0.458251696714
7074,浙商期货,2010-07-06,,15005.0,15410.0,14945.0,15390.0,2413514.0,288408.0,15030.1666667,16606.6666667,-1576.5,-0.00631126492855,-1.0,0.0,-0.0,-0.458251696714
713,新湖期货,2010-07-06,,15005.0,15410.0,14945.0,15390.0,2413514.0,288408.0,15030.1666667,16606.6666667,-1576.5,-0.00631126492855,-1.0,0.0,-0.0,-0.458251696714
7075,浙商期货,2010-07-06,,15005.0,15410.0,14945.0,15390.0,2413514.0,288408.0,15030.1666667,16606.6666667,-1576.5,-0.00631126492855,-1.0,0.0,-0.0,-0.458251696714
711,新湖期货,2010-07-06,1.0,15005.0,15410.0,14945.0,15390.0,2413514.0,288408.0,15030.1666667,16606.6666667,-1576.5,-0.00631126492855,-1.0,0.0,-0.0,-0.458251696714
712,新湖期货,2010-07-06,,15005.0,15410.0,14945.0,15390.0,2413514.0,288408.0,15030.1666667,16606.6666667,-1576.5,-0.00631126492855,-1.0,0.0,-0.0,-0.458251696714
7076,浙商期货,2010-07-06,,15005.0,15410.0,14945.0,15390.0,2413514.0,288408.0,15030.1666667,16606.6666667,-1576.5,-0.00631126492855,-1.0,0.0,-0.0,-0.458251696714
7078,浙商期货,2010-07-07,,15450.0,15490.0,15150.0,15195.0,2087680.0,326512.0,15024.6666667,16534.8333333,-1510.16666667,0.0292255244514,-1.0,0.0,0.0,-0.458251696714
714,新湖期货,2010-07-07,,15450.0,15490.0,15150.0,15195.0,2087680.0,326512.0,15024.6666667,16534.8333333,-1510.16666667,0.0292255244514,-1.0,-1.0,-0.0292255244514,-0.487477221165
715,新湖期货,2010-07-07,-1.0,15450.0,15490.0,15150.0,15195.0,2087680.0,326512.0,15024.6666667,16534.8333333,-1510.16666667,0.0292255244514,-1.0,-1.0,-0.0292255244514,-0.516702745617
7079,浙商期货,2010-07-07,,15450.0,15490.0,15150.0,15195.0,2087680.0,326512.0,15024.6666667,16534.8333333,-1510.16666667,0.0292255244514,-1.0,0.0,0.0,-0.516702745617
7077,浙商期货,2010-07-07,,15450.0,15490.0,15150.0,15195.0,2087680.0,326512.0,15024.6666667,16534.8333333,-1510.16666667,0.0292255244514,-1.0,0.0,0.0,-0.516702745617
716,新湖期货,2010-07-07,1.0,15450.0,15490.0,15150.0,15195.0,2087680.0,326512.0,15024.6666667,16534.8333333,-1510.16666667,0.0292255244514,-1.0,0.0,0.0,-0.516702745617
7081,浙商期货,2010-07-08,,15470.0,15560.0,15315.0,15345.0,1718760.0,305248.0,15014.5,16467.75,-1453.25,0.00129366124122,-1.0,-1.0,-0.00129366124122,-0.517996406858
719,新湖期货,2010-07-08,,15470.0,15560.0,15315.0,15345.0,1718760.0,305248.0,15014.5,16467.75,-1453.25,0.00129366124122,-1.0,-1.0,-0.00129366124122,-0.519290068099
717,新湖期货,2010-07-08,,15470.0,15560.0,15315.0,15345.0,1718760.0,305248.0,15014.5,16467.75,-1453.25,0.00129366124122,-1.0,-1.0,-0.00129366124122,-0.52058372934
7080,浙商期货,2010-07-08,,15470.0,15560.0,15315.0,15345.0,1718760.0,305248.0,15014.5,16467.75,-1453.25,0.00129366124122,-1.0,-1.0,-0.00129366124122,-0.521877390581
7082,浙商期货,2010-07-08,,15470.0,15560.0,15315.0,15345.0,1718760.0,305248.0,15014.5,16467.75,-1453.25,0.00129366124122,-1.0,-1.0,-0.00129366124122,-0.523171051823
718,新湖期货,2010-07-08,,15470.0,15560.0,15315.0,15345.0,1718760.0,305248.0,15014.5,16467.75,-1453.25,0.00129366124122,-1.0,-1.0,-0.00129366124122,-0.524464713064
720,新湖期货,2010-07-09,,15400.0,15450.0,15230.0,15360.0,1850704.0,291892.0,14991.5,16400.1666667,-1408.66666667,-0.00453515516539,-1.0,-1.0,0.00453515516539,-0.519929557899
721,新湖期货,2010-07-09,,15400.0,15450.0,15230.0,15360.0,1850704.0,291892.0,14991.5,16400.1666667,-1408.66666667,-0.00453515516539,-1.0,-1.0,0.00453515516539,-0.515394402733
722,新湖期货,2010-07-09,,15400.0,15450.0,15230.0,15360.0,1850704.0,291892.0,14991.5,16400.1666667,-1408.66666667,-0.00453515516539,-1.0,-1.0,0.00453515516539,-0.510859247568
7083,浙商期货,2010-07-09,,15400.0,15450.0,15230.0,15360.0,1850704.0,291892.0,14991.5,16400.1666667,-1408.66666667,-0.00453515516539,-1.0,-1.0,0.00453515516539,-0.506324092402
7085,浙商期货,2010-07-09,,15400.0,15450.0,15230.0,15360.0,1850704.0,291892.0,14991.5,16400.1666667,-1408.66666667,-0.00453515516539,-1.0,-1.0,0.00453515516539,-0.501788937237
7084,浙商期货,2010-07-09,,15400.0,15450.0,15230.0,15360.0,1850704.0,291892.0,14991.5,16400.1666667,-1408.66666667,-0.00453515516539,-1.0,-1.0,0.00453515516539,-0.497253782072
724,新湖期货,2010-07-12,,15375.0,15480.0,15160.0,15170.0,1696154.0,287554.0,14986.3333333,16330.6666667,-1344.33333333,-0.001624695727,-1.0,-1.0,0.001624695727,-0.495629086345
7088,浙商期货,2010-07-12,,15375.0,15480.0,15160.0,15170.0,1696154.0,287554.0,14986.3333333,16330.6666667,-1344.33333333,-0.001624695727,-1.0,-1.0,0.001624695727,-0.494004390618
7087,浙商期货,2010-07-12,,15375.0,15480.0,15160.0,15170.0,1696154.0,287554.0,14986.3333333,16330.6666667,-1344.33333333,-0.001624695727,-1.0,-1.0,0.001624695727,-0.492379694891
7086,浙商期货,2010-07-12,,15375.0,15480.0,15160.0,15170.0,1696154.0,287554.0,14986.3333333,16330.6666667,-1344.33333333,-0.001624695727,-1.0,-1.0,0.001624695727,-0.490754999164
