YM;ZT;ZM;LW;X;SL;L;LD;J;ZL;J;TA;PVC;DY
2299.23 ;7080.26 ;22788.94 ;4811.99 ;18165.67 ;11172.46 ;17366.78 ;4477.63 ;319.55 ;8851.76 ;33964.06 ;8955.28 ;8140.39 ;10073.89 
2307.40 ;7126.56 ;22911.06 ;4812.08 ;18193.06 ;11226.81 ;17381.12 ;4516.79 ;319.20 ;8955.75 ;34130.06 ;9015.86 ;8122.88 ;10188.56 
2298.97 ;7105.23 ;22188.60 ;4857.04 ;17993.19 ;11379.44 ;17315.37 ;4519.37 ;321.86 ;8967.09 ;33544.36 ;8867.13 ;8086.77 ;10205.45 
2288.83 ;7127.33 ;21437.09 ;4853.48 ;17924.24 ;11397.61 ;17236.90 ;4504.91 ;322.07 ;8882.34 ;33711.85 ;8778.34 ;8069.35 ;10156.85 
2316.47 ;7300.05 ;21772.12 ;4886.68 ;18362.18 ;11497.12 ;17373.73 ;4559.40 ;326.65 ;9011.01 ;34828.80 ;9203.63 ;8169.95 ;10283.33 
2324.31 ;7208.02 ;21707.74 ;4871.03 ;18349.71 ;11488.14 ;17350.90 ;4579.67 ;329.66 ;9056.36 ;35219.08 ;9264.92 ;8136.28 ;10326.64 
2325.09 ;7189.95 ;21537.03 ;4868.64 ;18195.57 ;11555.30 ;17454.24 ;4569.42 ;328.11 ;9059.57 ;35231.51 ;9300.45 ;8126.98 ;10304.55 
2331.07 ;7198.27 ;21689.92 ;4897.79 ;18330.81 ;11515.65 ;17648.37 ;4552.58 ;332.47 ;9016.98 ;35030.02 ;9254.89 ;8171.40 ;10237.88 
2334.90 ;7350.47 ;21829.68 ;4913.94 ;18712.96 ;11554.23 ;17644.42 ;4560.31 ;334.11 ;9055.05 ;35747.51 ;9330.01 ;8180.91 ;10291.43 
2334.56 ;7280.86 ;21557.26 ;4920.60 ;18655.09 ;11494.63 ;17620.76 ;4560.09 ;330.59 ;9137.62 ;35782.02 ;9417.49 ;8181.86 ;10328.84 
2329.31 ;7336.99 ;21601.62 ;4909.89 ;18523.07 ;11465.59 ;17506.87 ;4566.32 ;333.44 ;9184.67 ;35869.72 ;9551.26 ;8176.70 ;10332.07 
2333.67 ;7369.69 ;21724.04 ;4923.16 ;18749.62 ;11656.31 ;17629.91 ;4568.04 ;330.21 ;9182.93 ;36010.86 ;9551.31 ;8285.96 ;10335.56 
2329.73 ;7448.52 ;21604.88 ;4870.55 ;18508.16 ;11615.21 ;17598.58 ;4527.97 ;336.09 ;9046.02 ;35610.18 ;9527.28 ;8201.70 ;10171.18 
2341.25 ;7509.53 ;21497.28 ;4895.89 ;18878.44 ;11993.66 ;17992.88 ;4547.35 ;335.41 ;9112.91 ;36238.60 ;9620.03 ;8308.28 ;10240.94 
2352.80 ;7498.24 ;21959.28 ;4916.36 ;19066.78 ;11987.00 ;18252.35 ;4576.75 ;336.62 ;9167.04 ;36172.67 ;9655.16 ;8330.54 ;10284.18 
2348.03 ;7465.90 ;21765.59 ;4931.27 ;18899.82 ;11962.29 ;18289.34 ;4556.79 ;335.20 ;9074.39 ;35450.52 ;9496.48 ;8312.70 ;10221.98 
2342.44 ;7319.13 ;21508.70 ;4925.10 ;18731.77 ;11917.54 ;18196.20 ;4551.02 ;334.45 ;9015.49 ;35369.14 ;9439.69 ;8442.55 ;10184.18 
2347.91 ;7418.98 ;21478.44 ;4964.02 ;18910.59 ;12010.21 ;18459.23 ;4616.10 ;333.52 ;9168.38 ;36087.77 ;9691.90 ;8444.61 ;10314.89 
2346.68 ;7317.51 ;21548.85 ;4965.71 ;18460.69 ;11988.38 ;18283.63 ;4615.68 ;335.57 ;9176.31 ;35640.65 ;9735.17 ;8348.35 ;10304.37 
2358.99 ;7322.78 ;21353.95 ;4965.12 ;18404.32 ;11909.49 ;18483.55 ;4622.76 ;345.28 ;9184.99 ;35600.57 ;9694.78 ;8369.71 ;10336.38 
2349.70 ;7302.28 ;21085.45 ;4951.31 ;18261.96 ;11661.86 ;18099.34 ;4586.22 ;345.62 ;9102.37 ;35604.42 ;9627.51 ;8323.08 ;10255.59 
2337.41 ;7236.64 ;21217.12 ;4858.27 ;17185.89 ;11146.74 ;17453.64 ;4501.04 ;344.09 ;8841.08 ;33683.26 ;9201.16 ;8029.32 ;10010.76 
2347.20 ;7270.00 ;21003.44 ;4834.60 ;16781.88 ;10906.46 ;17018.07 ;4483.32 ;354.47 ;8804.30 ;33676.45 ;9218.20 ;7955.58 ;9994.12 
2351.98 ;7242.29 ;20812.33 ;4802.46 ;16446.15 ;10581.65 ;17176.62 ;4451.26 ;362.45 ;8611.31 ;32793.68 ;8972.32 ;7739.17 ;9820.65 
2351.75 ;7382.58 ;20771.75 ;4822.70 ;16750.64 ;10774.03 ;17515.93 ;4479.91 ;361.78 ;8690.86 ;33043.62 ;9196.91 ;7852.82 ;9885.32 
2372.36 ;7459.04 ;20778.86 ;4833.38 ;16819.70 ;10882.88 ;17562.31 ;4517.28 ;367.44 ;8734.05 ;34166.50 ;9533.31 ;7900.67 ;9953.01 
2370.50 ;7453.77 ;20913.43 ;4847.40 ;16906.37 ;10934.64 ;17384.90 ;4522.10 ;363.01 ;8745.02 ;34289.89 ;9638.93 ;7894.50 ;9951.65 
2375.44 ;7381.46 ;21050.99 ;4880.52 ;17124.74 ;10995.86 ;17392.63 ;4582.78 ;360.29 ;8838.08 ;34308.89 ;9735.47 ;7905.54 ;10034.32 
2364.43 ;7326.08 ;20942.55 ;4859.93 ;16575.86 ;10700.42 ;17204.03 ;4543.62 ;366.45 ;8786.49 ;33801.78 ;9599.75 ;7864.58 ;9978.28 
2362.50 ;7374.61 ;21091.16 ;4885.22 ;16948.81 ;10882.39 ;17335.59 ;4569.40 ;369.31 ;8833.56 ;34089.44 ;10024.81 ;7908.32 ;10043.44 
2354.15 ;7383.87 ;21116.23 ;4852.26 ;17014.08 ;10740.86 ;17229.79 ;4567.90 ;370.38 ;8827.02 ;33768.25 ;9944.17 ;7861.51 ;10047.83 
2350.10 ;7265.61 ;21277.62 ;4839.33 ;16865.09 ;10659.44 ;17288.61 ;4553.39 ;383.78 ;8794.19 ;33517.38 ;10010.08 ;7796.46 ;10001.61 
2352.96 ;7282.03 ;21161.99 ;4840.68 ;16759.35 ;10526.75 ;17241.03 ;4571.20 ;392.37 ;8793.34 ;32888.87 ;10007.29 ;7772.73 ;10018.00 
2355.40 ;7323.21 ;21256.17 ;4845.74 ;16910.40 ;10829.95 ;17318.41 ;4615.50 ;391.69 ;8913.68 ;33149.85 ;10167.75 ;7859.51 ;10155.11 
2347.75 ;7300.97 ;21674.04 ;4845.59 ;16908.20 ;10826.22 ;17309.87 ;4601.25 ;380.92 ;8887.84 ;33137.17 ;10115.38 ;7852.55 ;10140.64 
2342.75 ;7152.11 ;21637.77 ;4835.69 ;17070.70 ;10824.14 ;17343.69 ;4588.93 ;363.53 ;8855.20 ;33207.29 ;9960.43 ;7855.53 ;10112.17 
2345.81 ;7196.88 ;21408.36 ;4820.53 ;17080.21 ;10860.37 ;17402.67 ;4578.22 ;367.82 ;8778.93 ;33069.65 ;9965.71 ;7871.26 ;10102.99 
2364.38 ;7234.71 ;21520.57 ;4786.86 ;17119.59 ;10873.30 ;17391.52 ;4719.22 ;376.79 ;8939.85 ;33175.58 ;10029.77 ;7879.35 ;10309.56 
2365.07 ;7204.97 ;21614.03 ;4826.20 ;17312.84 ;11025.68 ;17467.24 ;4708.88 ;372.32 ;8945.32 ;34074.65 ;10096.42 ;7927.01 ;10354.33 
2370.17 ;7203.64 ;21605.37 ;4846.03 ;17361.55 ;11041.79 ;17499.16 ;4724.50 ;380.20 ;9034.72 ;34233.93 ;10123.10 ;7914.26 ;10435.94 
2373.22 ;7188.14 ;21540.07 ;4843.29 ;17207.04 ;10803.09 ;17488.75 ;4716.68 ;376.37 ;9023.60 ;33939.92 ;9999.39 ;7844.48 ;10416.14 
2375.78 ;7099.10 ;21626.17 ;4844.50 ;17072.08 ;10802.68 ;17472.51 ;4728.95 ;381.25 ;9024.25 ;33743.04 ;10024.42 ;7841.89 ;10466.04 
2380.04 ;6978.19 ;21459.94 ;4813.16 ;16953.03 ;10736.13 ;17384.68 ;4715.45 ;390.61 ;8979.57 ;32803.82 ;9939.82 ;7791.84 ;10407.85 
2383.35 ;6946.02 ;21417.52 ;4805.84 ;16867.28 ;10752.49 ;17330.78 ;4703.48 ;395.25 ;8921.71 ;32914.41 ;10009.21 ;7809.26 ;10363.71 
2382.78 ;7003.26 ;21568.56 ;4833.67 ;17160.70 ;10928.19 ;17439.02 ;4754.60 ;378.72 ;9021.52 ;33834.31 ;10161.01 ;7853.49 ;10472.24 
2380.60 ;6950.62 ;21990.28 ;4813.50 ;17092.36 ;10885.67 ;17452.42 ;4732.13 ;382.03 ;9006.22 ;33762.64 ;10134.53 ;7825.65 ;10452.70 
2382.91 ;6958.53 ;21908.47 ;4799.99 ;17148.68 ;10882.13 ;17498.28 ;4764.53 ;388.33 ;9061.79 ;34086.98 ;10181.35 ;7825.97 ;10478.18 
2381.34 ;6966.42 ;21862.16 ;4791.09 ;16971.28 ;10834.86 ;17402.39 ;4665.09 ;378.63 ;8907.26 ;33681.40 ;10203.59 ;7807.38 ;10307.46 
2366.05 ;6784.23 ;21737.30 ;4767.14 ;16735.28 ;10711.57 ;17282.49 ;4622.43 ;378.40 ;8808.92 ;32961.28 ;10106.23 ;7757.32 ;10214.85 
2368.31 ;6819.85 ;21824.13 ;4751.35 ;16779.76 ;10758.44 ;17329.03 ;4627.33 ;375.61 ;8831.13 ;33073.42 ;10101.02 ;7797.07 ;10216.73 
2372.54 ;6886.02 ;21661.57 ;4738.47 ;16889.14 ;10817.51 ;17319.12 ;4619.50 ;366.01 ;8812.92 ;33684.04 ;9918.20 ;7782.20 ;10184.84 
2367.03 ;6712.75 ;21558.63 ;4628.86 ;16250.70 ;10227.43 ;17068.58 ;4538.04 ;378.11 ;8649.17 ;31942.62 ;9651.11 ;7480.65 ;10038.77 
2378.64 ;6748.77 ;21397.00 ;4618.73 ;16340.32 ;10195.79 ;17148.32 ;4564.21 ;368.96 ;8716.78 ;31817.98 ;9700.83 ;7520.59 ;10109.25 
2373.34 ;6828.22 ;21435.57 ;4640.94 ;16424.02 ;10222.20 ;17240.95 ;4563.22 ;375.30 ;8705.03 ;32073.81 ;9685.20 ;7530.95 ;10086.15 
2361.28 ;6746.86 ;21179.75 ;4576.29 ;15836.80 ;9701.34 ;17063.05 ;4484.27 ;367.22 ;8537.78 ;30413.43 ;9364.03 ;7274.60 ;9898.26 
2309.34 ;6646.34 ;20654.99 ;4519.30 ;15034.11 ;9492.67 ;16543.91 ;4338.16 ;361.37 ;8272.28 ;28752.12 ;9243.82 ;7193.28 ;9560.62 
2273.31 ;6558.23 ;20460.08 ;4403.57 ;14332.61 ;9176.35 ;16093.64 ;4218.28 ;342.10 ;7908.12 ;27470.45 ;8662.78 ;6962.47 ;9212.05 
2309.84 ;6727.98 ;20523.07 ;4451.65 ;14979.60 ;9621.39 ;16604.94 ;4330.90 ;341.55 ;8122.32 ;28256.47 ;8886.44 ;7169.93 ;9458.14 
2290.63 ;6736.78 ;20422.12 ;4408.03 ;15005.33 ;9464.89 ;16664.14 ;4280.55 ;341.43 ;8021.48 ;27553.32 ;8707.76 ;7075.73 ;9330.71 
2271.02 ;6672.35 ;20090.54 ;4301.04 ;14696.48 ;9346.01 ;16522.36 ;4210.91 ;335.32 ;7834.96 ;26641.31 ;8480.47 ;6932.69 ;9147.61 
2292.74 ;6807.29 ;20465.89 ;4339.63 ;15409.42 ;9550.89 ;16680.50 ;4291.04 ;338.60 ;8060.99 ;27775.34 ;8743.01 ;6954.84 ;9381.50 
2277.55 ;6813.11 ;20400.40 ;4319.28 ;15127.02 ;9427.03 ;16704.14 ;4251.45 ;341.80 ;7787.92 ;27833.99 ;8775.17 ;6863.62 ;9123.19 
2229.53 ;6809.52 ;20450.43 ;4324.00 ;15147.23 ;9415.03 ;16714.54 ;4249.97 ;346.02 ;7793.45 ;28229.62 ;8777.13 ;6830.81 ;9087.60 
2256.66 ;6820.32 ;20540.49 ;4350.43 ;15221.40 ;9448.90 ;16755.75 ;4338.06 ;346.89 ;7970.05 ;28882.97 ;8852.91 ;6852.95 ;9291.08 
2251.38 ;6729.61 ;20406.90 ;4319.09 ;15171.96 ;9301.22 ;16669.38 ;4352.93 ;346.47 ;7982.77 ;28535.34 ;8764.04 ;6798.75 ;9307.18 
2291.00 ;6841.76 ;20438.94 ;4315.11 ;15309.17 ;9442.80 ;16695.25 ;4370.82 ;346.14 ;8019.00 ;28862.25 ;8806.69 ;6865.65 ;9370.70 
2285.52 ;6856.15 ;20313.38 ;4186.10 ;15267.14 ;9456.69 ;16634.81 ;4347.00 ;347.41 ;8066.81 ;28711.54 ;8729.67 ;6858.95 ;9395.03 
2263.82 ;6799.23 ;20144.90 ;4095.54 ;14527.23 ;9221.57 ;16404.39 ;4269.94 ;343.21 ;7889.06 ;27311.93 ;8481.65 ;6707.52 ;9210.41 
2268.03 ;6832.38 ;20141.24 ;4055.46 ;14600.52 ;9151.75 ;16429.36 ;4295.25 ;340.59 ;7922.03 ;26590.15 ;8426.24 ;6638.77 ;9246.45 
2248.97 ;6576.91 ;19934.37 ;3932.75 ;13858.65 ;8771.69 ;16122.87 ;4229.61 ;333.50 ;7735.18 ;25423.82 ;7959.14 ;6354.77 ;9062.43 
2265.10 ;6630.87 ;20006.98 ;3972.21 ;14301.92 ;8592.58 ;16238.87 ;4280.52 ;335.55 ;7855.77 ;24690.66 ;8082.71 ;6387.73 ;9187.21 
2272.03 ;6708.15 ;20241.71 ;4082.77 ;15042.60 ;9122.94 ;16516.85 ;4346.03 ;341.81 ;7981.20 ;26296.50 ;8542.61 ;6655.97 ;9291.05 
2272.33 ;6829.08 ;20206.17 ;4037.33 ;15039.81 ;9285.49 ;16401.02 ;4355.76 ;341.20 ;7990.48 ;26644.51 ;8629.06 ;6739.73 ;9313.97 
2271.62 ;6867.63 ;20232.93 ;4053.94 ;14949.24 ;9500.77 ;16396.50 ;4355.19 ;354.25 ;7959.76 ;26855.47 ;8724.24 ;6680.38 ;9290.83 
2274.81 ;6848.99 ;20260.85 ;4058.07 ;15148.34 ;9574.82 ;16454.86 ;4400.44 ;355.29 ;8082.27 ;27614.19 ;8759.35 ;6739.35 ;9412.25 
2273.09 ;6824.51 ;20411.92 ;4145.24 ;15423.72 ;9666.09 ;16507.85 ;4375.10 ;357.97 ;8051.22 ;27845.77 ;8760.38 ;6794.20 ;9349.69 
2253.17 ;6741.70 ;20230.25 ;4127.19 ;15331.07 ;9477.47 ;16398.48 ;4325.03 ;352.58 ;7950.25 ;27182.29 ;8414.16 ;6722.83 ;9209.66 
2253.15 ;6774.70 ;20195.36 ;4054.70 ;15305.44 ;9534.16 ;16355.26 ;4341.45 ;352.65 ;7932.75 ;26447.29 ;8287.99 ;6718.91 ;9198.71 
2263.11 ;6851.46 ;20292.64 ;4054.36 ;15328.99 ;9764.37 ;16294.90 ;4391.51 ;355.86 ;8011.91 ;26995.05 ;8392.39 ;6734.17 ;9302.18 
2251.70 ;6824.99 ;20238.97 ;4024.27 ;15055.23 ;9621.75 ;16162.21 ;4349.02 ;356.01 ;7904.38 ;25829.76 ;8208.61 ;6653.05 ;9180.41 
2241.96 ;6855.01 ;20355.87 ;4126.81 ;15551.11 ;9967.00 ;16393.87 ;4378.40 ;362.02 ;8055.78 ;27426.47 ;8381.29 ;6825.59 ;9313.44 
2225.78 ;6840.85 ;20309.80 ;4119.19 ;15352.77 ;9795.14 ;16296.65 ;4338.09 ;364.56 ;7983.42 ;26536.05 ;8065.55 ;6764.27 ;9223.69 
2239.53 ;6796.72 ;20271.87 ;4158.73 ;15334.74 ;9895.48 ;16255.29 ;4325.39 ;368.13 ;7978.27 ;26055.50 ;8095.21 ;6792.35 ;9193.53 
2242.40 ;6820.91 ;20299.84 ;4187.23 ;15459.92 ;9845.12 ;16291.89 ;4320.04 ;366.98 ;8051.00 ;25548.35 ;8124.69 ;6753.90 ;9206.49 
2238.11 ;6690.18 ;20208.44 ;4077.66 ;14531.21 ;9442.37 ;15979.75 ;4243.66 ;360.16 ;7960.21 ;24398.34 ;7874.10 ;6494.42 ;9060.43 
2236.28 ;6736.53 ;20263.37 ;4174.84 ;14775.86 ;9464.72 ;16163.07 ;4258.41 ;362.88 ;8136.13 ;24092.29 ;7988.86 ;6642.95 ;9140.98 
2228.63 ;6746.53 ;20379.04 ;4207.82 ;15437.81 ;9884.44 ;16332.55 ;4303.19 ;367.33 ;8249.93 ;25543.17 ;8161.52 ;6767.22 ;9251.95 
2230.07 ;6688.69 ;20338.01 ;4173.27 ;15308.94 ;9815.14 ;16243.92 ;4324.02 ;363.50 ;8264.52 ;25565.59 ;8037.17 ;6765.47 ;9260.13 
2223.56 ;6603.50 ;20378.25 ;4154.26 ;15123.89 ;9541.03 ;16146.85 ;4292.34 ;362.81 ;8182.85 ;25135.38 ;8026.30 ;6683.79 ;9224.96 
2226.31 ;6639.93 ;20402.73 ;4196.66 ;15252.33 ;9606.69 ;16174.40 ;4309.16 ;362.86 ;8303.01 ;25906.32 ;8079.66 ;6766.44 ;9290.77 
2216.73 ;6601.40 ;20353.87 ;4173.92 ;15044.72 ;9391.62 ;16030.30 ;4288.65 ;353.60 ;8223.70 ;25441.55 ;8128.27 ;6736.06 ;9177.86 
2190.63 ;6485.41 ;20268.43 ;4103.23 ;15160.64 ;9335.59 ;16028.82 ;4301.00 ;353.75 ;8162.13 ;24751.35 ;8080.03 ;6700.41 ;9137.00 
2180.44 ;6488.78 ;20138.04 ;4107.95 ;15171.20 ;9381.10 ;15984.81 ;4274.13 ;346.66 ;8027.07 ;24954.37 ;8185.80 ;6696.17 ;8995.16 
2174.29 ;6372.62 ;20181.65 ;4060.61 ;15078.55 ;9222.30 ;15899.41 ;4235.45 ;351.07 ;7939.59 ;24831.54 ;8164.59 ;6580.44 ;8894.31 
2171.81 ;6364.25 ;20125.48 ;4092.71 ;15031.20 ;9377.10 ;15903.90 ;4219.45 ;348.85 ;7794.74 ;24978.98 ;8042.39 ;6586.68 ;8704.93 
2169.87 ;6300.51 ;20295.29 ;4069.16 ;14850.84 ;9304.75 ;15826.56 ;4185.04 ;346.56 ;7763.18 ;24599.12 ;7962.32 ;6579.62 ;8637.15 
2191.33 ;6344.32 ;20275.96 ;4106.71 ;15176.55 ;9577.04 ;15856.81 ;4202.40 ;351.32 ;7823.58 ;25195.83 ;8031.43 ;6679.04 ;8699.02 
2195.12 ;6367.14 ;20330.12 ;4145.79 ;15255.88 ;9538.52 ;15923.12 ;4224.02 ;352.68 ;7867.97 ;25265.07 ;8104.97 ;6701.90 ;8727.50 
2187.55 ;6319.46 ;20315.99 ;4095.72 ;15124.86 ;9424.63 ;15854.15 ;4189.80 ;353.28 ;7767.48 ;24913.74 ;8084.88 ;6654.94 ;8604.69 
2203.65 ;6423.66 ;20465.24 ;4188.30 ;15805.28 ;9707.27 ;16204.25 ;4258.01 ;359.03 ;7972.38 ;26016.27 ;8295.64 ;6812.48 ;8857.45 
2194.53 ;6407.81 ;20472.68 ;4177.72 ;15797.61 ;9668.83 ;16249.74 ;4247.28 ;359.09 ;7961.54 ;25989.44 ;8279.09 ;6902.44 ;8848.35 
2207.42 ;6429.95 ;20592.26 ;4177.44 ;15719.52 ;9684.14 ;16217.77 ;4259.49 ;358.99 ;8011.89 ;26105.44 ;8393.35 ;6888.38 ;8892.17 
2209.36 ;6429.39 ;20671.45 ;4172.44 ;15677.22 ;9611.57 ;16168.60 ;4244.40 ;352.78 ;7978.22 ;26163.91 ;8404.54 ;6863.72 ;8850.52 
2209.09 ;6362.70 ;20686.04 ;4193.31 ;15823.22 ;9754.66 ;16189.04 ;4253.65 ;356.25 ;8031.99 ;26768.62 ;8455.68 ;6911.74 ;8875.72 
2206.76 ;6306.00 ;20627.75 ;4187.88 ;15779.16 ;9661.65 ;16147.65 ;4228.58 ;357.88 ;7982.37 ;26659.85 ;8418.82 ;6919.27 ;8803.59 
2239.25 ;6285.46 ;20633.57 ;4180.37 ;15653.66 ;9460.40 ;16129.47 ;4231.28 ;351.37 ;7970.10 ;26147.93 ;8419.39 ;6854.88 ;8802.41 
2242.85 ;6162.20 ;20597.09 ;4178.86 ;15584.11 ;9292.38 ;16116.86 ;4206.25 ;346.99 ;7862.74 ;25800.60 ;8385.88 ;6776.91 ;8688.71 
2237.80 ;6109.79 ;20493.17 ;4162.45 ;15362.96 ;9333.89 ;16004.71 ;4226.88 ;339.69 ;7821.13 ;25468.39 ;8286.63 ;6781.95 ;8700.30 
2247.24 ;6147.35 ;20561.63 ;4164.11 ;14978.25 ;9277.10 ;15864.75 ;4238.37 ;337.56 ;7788.89 ;25517.91 ;8284.66 ;6784.27 ;8710.81 
2250.08 ;6164.75 ;20461.61 ;4135.10 ;14710.47 ;9116.54 ;15682.28 ;4271.32 ;322.36 ;7771.04 ;24482.53 ;8161.71 ;6714.58 ;8676.18 
2252.04 ;6221.62 ;20778.82 ;4197.49 ;14957.64 ;9284.83 ;15862.90 ;4287.32 ;328.70 ;7826.28 ;25053.07 ;8235.83 ;6805.66 ;8736.15 
2255.51 ;6202.10 ;20702.99 ;4178.50 ;14789.18 ;9221.08 ;15751.51 ;4300.96 ;328.39 ;7834.58 ;24772.62 ;8203.99 ;6778.58 ;8799.04 
2253.86 ;6157.18 ;20802.22 ;4181.27 ;14782.30 ;9254.97 ;15766.29 ;4288.53 ;329.70 ;7804.28 ;24989.56 ;8236.74 ;6793.94 ;8765.15 
2239.39 ;6105.38 ;20776.51 ;4187.26 ;14898.42 ;9316.20 ;15851.01 ;4274.77 ;334.47 ;7832.98 ;25339.16 ;8281.03 ;6848.38 ;8786.17 
2243.51 ;6169.39 ;20773.62 ;4210.11 ;14864.27 ;9357.45 ;15808.06 ;4282.34 ;331.50 ;7890.42 ;25285.17 ;8297.36 ;6842.23 ;8829.08 
2249.41 ;6178.13 ;20814.74 ;4229.62 ;14995.60 ;9462.41 ;15915.86 ;4285.36 ;330.93 ;7941.60 ;25614.61 ;8314.33 ;6880.66 ;8885.48 
2251.84 ;6118.63 ;20761.91 ;4229.58 ;14645.66 ;9328.92 ;15820.64 ;4291.27 ;327.33 ;7924.50 ;25093.76 ;8245.03 ;6812.73 ;8874.43 
2249.34 ;6121.99 ;20870.09 ;4238.05 ;14714.66 ;9350.28 ;15875.86 ;4276.36 ;326.23 ;7879.22 ;24939.78 ;8252.20 ;6832.92 ;8836.52 
2261.07 ;6085.40 ;20907.95 ;4238.97 ;14756.15 ;9414.74 ;15921.79 ;4309.29 ;324.18 ;7986.39 ;24939.96 ;8287.59 ;6851.36 ;8943.61 
2263.22 ;6037.63 ;20902.64 ;4202.44 ;14575.97 ;9425.94 ;15867.22 ;4309.55 ;316.01 ;7967.45 ;24378.29 ;8282.89 ;6810.77 ;8932.16 
2268.06 ;5941.91 ;20793.81 ;4209.12 ;14797.81 ;9570.17 ;15866.57 ;4310.16 ;319.47 ;8009.53 ;24222.16 ;8427.89 ;6888.88 ;8951.17 
2277.97 ;6045.60 ;20909.15 ;4159.16 ;14774.26 ;9587.39 ;15917.29 ;4338.83 ;327.29 ;8095.76 ;23704.12 ;8476.75 ;6891.17 ;9047.56 
2277.53 ;6278.56 ;20947.67 ;4177.30 ;14866.19 ;9704.90 ;15955.31 ;4343.09 ;331.94 ;8112.74 ;24460.81 ;8609.73 ;6934.58 ;9068.74 
2287.11 ;6234.11 ;20998.72 ;4194.34 ;14732.90 ;9693.01 ;15924.75 ;4336.62 ;333.44 ;8093.86 ;24641.21 ;8647.05 ;6923.78 ;9043.40 
2287.17 ;6252.99 ;21120.04 ;4183.77 ;14741.90 ;9781.71 ;15943.20 ;4341.86 ;330.35 ;8099.15 ;24618.20 ;8687.74 ;6944.07 ;9011.67 
2292.98 ;6398.10 ;21225.64 ;4213.38 ;14926.93 ;9755.80 ;16082.53 ;4363.79 ;332.25 ;8126.20 ;24953.37 ;8647.96 ;6953.71 ;9069.53 
2293.36 ;6390.07 ;21326.58 ;4222.04 ;15102.06 ;9724.73 ;16236.20 ;4363.66 ;336.26 ;8139.78 ;25271.89 ;8649.71 ;6934.18 ;9085.06 
2301.62 ;6440.73 ;21455.08 ;4221.02 ;15234.01 ;9730.24 ;16205.01 ;4350.75 ;337.03 ;8107.98 ;25317.42 ;8598.37 ;6940.40 ;9049.82 
2285.94 ;6425.33 ;21279.42 ;4226.79 ;15330.71 ;9739.20 ;16202.89 ;4319.91 ;336.71 ;8012.99 ;25070.60 ;8629.15 ;6909.55 ;8971.68 
2276.99 ;6442.54 ;21279.54 ;4236.43 ;15280.94 ;9622.47 ;16203.78 ;4268.41 ;335.24 ;7893.72 ;25571.43 ;8705.03 ;6834.38 ;8858.66 
2291.77 ;6463.10 ;21438.14 ;4293.03 ;15503.19 ;9896.09 ;16369.24 ;4293.12 ;339.84 ;7967.92 ;26238.77 ;8815.07 ;6989.06 ;8919.04 
2290.71 ;6468.70 ;21483.54 ;4302.83 ;15486.26 ;9991.35 ;16372.91 ;4281.43 ;338.72 ;7905.00 ;26547.45 ;8854.77 ;6994.38 ;8865.98 
2292.02 ;6485.18 ;21460.81 ;4312.17 ;15644.14 ;9997.77 ;16372.02 ;4296.18 ;340.75 ;7969.64 ;26933.71 ;8870.81 ;6969.84 ;8924.15 
2300.34 ;6595.25 ;21549.69 ;4324.41 ;15831.88 ;10146.30 ;16380.60 ;4333.54 ;339.70 ;8025.60 ;27919.10 ;8982.00 ;7054.91 ;9011.20 
2322.35 ;6529.39 ;21658.62 ;4321.37 ;15932.03 ;10221.45 ;16278.20 ;4322.35 ;353.35 ;8009.70 ;27184.77 ;9070.00 ;7049.78 ;9007.38 
2332.94 ;6541.84 ;21768.42 ;4298.88 ;16051.91 ;10310.51 ;16308.74 ;4332.87 ;355.10 ;7960.92 ;27661.75 ;9147.28 ;7052.01 ;8961.89 
2327.78 ;6515.95 ;21746.14 ;4286.95 ;15777.08 ;10257.70 ;16226.27 ;4392.50 ;354.14 ;7994.04 ;27266.78 ;9090.18 ;7034.18 ;8998.11 
2325.31 ;6532.18 ;21720.95 ;4319.13 ;15946.25 ;10264.81 ;16273.82 ;4416.97 ;356.90 ;8072.24 ;27320.40 ;9025.46 ;7055.53 ;9063.52 
2343.21 ;6536.37 ;21816.78 ;4333.39 ;15966.59 ;10329.79 ;16204.63 ;4398.66 ;358.62 ;8063.65 ;27709.61 ;9072.41 ;7187.31 ;9070.95 
2361.57 ;6571.81 ;22171.68 ;4330.71 ;16209.33 ;10394.17 ;16233.02 ;4438.76 ;353.39 ;8145.15 ;28578.63 ;9184.30 ;7186.86 ;9176.49 
2369.91 ;6571.43 ;22085.76 ;4275.72 ;16026.15 ;10316.64 ;16167.15 ;4421.23 ;352.69 ;8107.73 ;28327.40 ;9101.23 ;7108.33 ;9145.91 
2384.68 ;6614.48 ;22221.29 ;4337.11 ;16300.21 ;10481.18 ;16272.81 ;4448.41 ;357.79 ;8190.98 ;29140.45 ;9227.71 ;7185.34 ;9271.70 
2376.64 ;6625.69 ;22015.31 ;4299.09 ;16167.20 ;10324.67 ;16206.26 ;4434.97 ;355.19 ;8207.14 ;28765.41 ;9150.06 ;7080.24 ;9256.88 
2378.90 ;6629.47 ;21906.03 ;4287.55 ;16155.50 ;10260.80 ;16249.23 ;4408.27 ;353.25 ;8148.94 ;28298.66 ;9165.71 ;7065.75 ;9191.97 
2384.13 ;6640.21 ;21922.97 ;4262.96 ;16036.77 ;10273.05 ;16220.79 ;4441.66 ;352.68 ;8226.86 ;28376.92 ;9141.16 ;7105.86 ;9304.60 
