rank_1,company_name_1,sum_vol,sum_vol_chg,rank_2,company_name_2,hold_vol_buy,hold_vol_buy_chg,rank_3,company_name_3,hold_vol_sell,hold_vol_sell_chg,12,name,update_date
6,徽商期货  ,17428.0,4082.0,6,大地期货  ,7740.0,393.0,6,五矿经易  ,11017.0,2.0,,ni1701,2016-09-14
7,国泰君安  ,13622.0,3833.0,7,申万期货  ,6067.0,-48.0,7,江海汇鑫  ,8625.0,-61.0,,ni1701,2016-09-14
8,东证期货  ,10140.0,291.0,8,广发期货  ,5858.0,-37.0,8,信达期货  ,8534.0,-80.0,,ni1701,2016-09-14
9,东航期货  ,9793.0,2260.0,9,华信万达  ,5718.0,-236.0,9,南华期货  ,8270.0,-232.0,,ni1701,2016-09-14
10,国投安信  ,9008.0,3677.0,10,光大期货  ,5558.0,-391.0,10,兴业期货  ,8232.0,-2.0,,ni1701,2016-09-14
11,光大期货  ,8887.0,2134.0,11,华泰期货  ,5303.0,-972.0,11,广发期货  ,7480.0,187.0,,ni1701,2016-09-14
12,申万期货  ,8662.0,3718.0,12,银河期货  ,5183.0,-291.0,12,兴证期货  ,7350.0,339.0,,ni1701,2016-09-14
13,瑞达期货  ,8477.0,-126.0,13,徽商期货  ,5170.0,107.0,13,东证期货  ,6701.0,124.0,,ni1701,2016-09-14
14,广发期货  ,8372.0,2223.0,14,弘业期货  ,4953.0,-26.0,14,光大期货  ,6098.0,-124.0,,ni1701,2016-09-14
15,浙商期货  ,8298.0,884.0,15,国泰君安  ,4782.0,-939.0,15,银河期货  ,5941.0,-264.0,,ni1701,2016-09-14
16,南华期货  ,8241.0,-983.0,16,鲁证期货  ,4463.0,2.0,16,建信期货  ,5110.0,543.0,,ni1701,2016-09-14
17,银河期货  ,7573.0,-32.0,17,中原期货  ,4234.0,-201.0,17,方正中期  ,4818.0,-237.0,,ni1701,2016-09-14
18,弘业期货  ,7301.0,-10.0,18,中国国际  ,4189.0,343.0,18,西部期货  ,4570.0,63.0,,ni1701,2016-09-14
19,中信建投  ,7082.0,208.0,19,瑞达期货  ,4032.0,-122.0,19,海通期货  ,4402.0,-260.0,,ni1701,2016-09-14
20,中融汇信  ,7057.0,-332.0,20,五矿经易  ,3742.0,-141.0,20,通惠期货  ,4042.0,0.0,,ni1701,2016-09-14
1,国贸期货  ,972.0,936.0,1,国泰君安  ,11232.0,78.0,1,国贸期货  ,5352.0,366.0,,ni1609,2016-09-19
